Iter. Eval.  Best      Time m:s
0     11     -7.07e+09   0:00.6
1     22     -6.97e+09   0:00.9
2     33     -6.87e+09   0:01.2
3     44     -6.82e+09   0:01.4
20    231    -6.49e+09   0:06.0
40    451    -5.75e+09   0:11.6
60    671    -5.49e+09   0:16.8
80    891    -5.24e+09   0:21.6
100   1111   -4.96e+09   0:26.3
120   1331   -4.88e+09   0:30.9
140   1551   -4.64e+09   0:36.1
160   1771   -4.5e+09    0:40.9
180   1991   -4.46e+09   0:45.4
200   2211   -4.35e+09   0:50.1
220   2431   -4.11e+09   0:55.1
240   2651   -3.83e+09   1:00.2
260   2871   -3.52e+09   1:05.2
280   3091   -1.36e+09   1:10.1
300   3311   -1.22e+09   1:14.5
320   3531   -1.2e+09    1:19.9
340   3751   -1.19e+09   1:25.2
360   3971   -1.19e+09   1:29.9
380   4191   -1.18e+09   1:34.4
400   4411   -1.18e+09   1:39.3
420   4631   -1.17e+09   1:44.1
440   4851   -1.16e+09   1:48.9
460   5071   -1.15e+09   1:53.6
480   5291   -1.15e+09   1:58.1
500   5511   -1.14e+09   2:03.6
520   5731   -1.14e+09   2:09.3
540   5951   -1.14e+09   2:14.4
560   6171   -1.14e+09   2:19.3
580   6391   -1.14e+09   2:24.0
600   6611   -1.14e+09   2:28.9
620   6831   -1.14e+09   2:33.7
640   7051   -1.14e+09   2:38.1
660   7271   -1.14e+09   2:42.7
680   7491   -1.14e+09   2:47.6
700   7711   -1.14e+09   2:52.8
720   7931   -1.14e+09   2:57.7
740   8151   -1.14e+09   3:02.3
760   8371   -1.14e+09   3:07.2
780   8591   -1.14e+09   3:12.5
800   8811   -1.14e+09   3:17.4
820   9031   -1.14e+09   3:22.4
840   9251   -1.14e+09   3:27.3
860   9471   -1.14e+09   3:32.1
880   9691   -1.14e+09   3:37.1
900   9911   -1.14e+09   3:42.1
920   10131  -1.14e+09   3:47.2
940   10351  -1.14e+09   3:52.3
960   10571  -1.14e+09   3:57.5
980   10791  -1.14e+09   4:02.6
1000  11011  -1.14e+09   4:08.5
1020  11231  -1.14e+09   4:14.1
1040  11451  -1.14e+09   4:19.5
1060  11671  -1.14e+09   4:24.9
1080  11891  -1.14e+09   4:30.5
1100  12111  -1.14e+09   4:35.8
1120  12331  -1.14e+09   4:41.2
1140  12551  -1.14e+09   4:46.7
1160  12771  -1.14e+09   4:51.7
1180  12991  -1.14e+09   4:56.5
1200  13211  -1.14e+09   5:01.6
1220  13431  -1.14e+09   5:06.8
1240  13651  -1.14e+09   5:11.9
1260  13871  -1.14e+09   5:16.7
1280  14091  -1.14e+09   5:21.8
1300  14311  -1.14e+09   5:27.1
1320  14531  -1.14e+09   5:31.9
1340  14751  -1.14e+09   5:36.8
1360  14971  -1.14e+09   5:41.8
1380  15191  -1.14e+09   5:46.5
1400  15411  -1.14e+09   5:51.3
1420  15631  -1.14e+09   5:56.1
1440  15851  -1.14e+09   6:00.9
1460  16071  -1.14e+09   6:05.8
1480  16291  -1.14e+09   6:10.9
1500  16511  -1.14e+09   6:16.5
1520  16731  -1.14e+09   6:22.5
1523  16753  -1.14e+09   6:22.9
