Iter. Eval.  Best      Time m:s
0     12     -1.1e+10    0:00.6
1     24     -1.1e+10    0:01.0
2     36     -1.1e+10    0:01.3
3     48     -1.1e+10    0:01.5
20    252    -1.1e+10    0:05.7
40    492    -1.09e+10   0:10.3
60    732    -1.09e+10   0:15.0
80    972    -1.09e+10   0:20.1
100   1212   -1.08e+10   0:24.7
120   1452   -1.08e+10   0:29.4
140   1692   -1.08e+10   0:34.0
160   1932   -1.08e+10   0:38.8
180   2172   -1.08e+10   0:43.8
200   2412   -1.07e+10   0:48.9
220   2652   -1.07e+10   0:54.2
240   2892   -1.07e+10   0:59.9
260   3132   -1.07e+10   1:04.8
280   3372   -1.07e+10   1:09.6
300   3612   -1.07e+10   1:14.4
320   3852   -1.07e+10   1:19.2
340   4092   -1.07e+10   1:23.8
360   4332   -1.07e+10   1:28.5
380   4572   -1.07e+10   1:32.9
400   4812   -1.07e+10   1:37.6
420   5052   -1.07e+10   1:42.3
440   5292   -1.07e+10   1:46.9
460   5532   -1.06e+10   1:51.7
480   5772   -1.05e+10   1:56.5
500   6012   -9.83e+09   2:02.6
520   6252   -9.2e+09    2:08.7
540   6492   -8.44e+09   2:13.8
560   6732   -5.25e+09   2:19.1
580   6972   -4e+09      2:24.6
600   7212   -3.63e+09   2:29.7
620   7452   -3.38e+09   2:34.4
640   7692   -3.17e+09   2:39.1
660   7932   -3.1e+09    2:43.8
680   8172   -3.07e+09   2:48.6
700   8412   -2.99e+09   2:53.3
720   8652   -2.87e+09   2:58.4
740   8892   -2.78e+09   3:04.1
760   9132   -2.68e+09   3:09.3
780   9372   -2.55e+09   3:14.9
800   9612   -2.4e+09    3:20.4
820   9852   -2.21e+09   3:25.4
840   10092  -1.6e+09    3:30.1
860   10332  -3.99e+08   3:35.1
880   10572  -3.21e+08   3:40.2
900   10812  -3.04e+08   3:45.3
920   11052  -2.86e+08   3:50.2
940   11292  -2.75e+08   3:55.1
960   11532  -2.6e+08    4:00.3
980   11772  -2.51e+08   4:05.8
1000  12012  -2.36e+08   4:12.8
1020  12252  -1.97e+08   4:19.5
1040  12492  -1.69e+08   4:25.6
1060  12732  -1.4e+08    4:31.3
1080  12972  -1.17e+08   4:36.9
1100  13212  -1.1e+08    4:42.8
1120  13452  -1.06e+08   4:49.1
1140  13692  -1.05e+08   4:55.0
1160  13932  -1.05e+08   5:00.5
1180  14172  -1.04e+08   5:06.6
1200  14412  -1.04e+08   5:12.3
1220  14652  -1.03e+08   5:18.1
1240  14892  -1.02e+08   5:24.2
1260  15132  -9.36e+07   5:30.4
1280  15372  -8.51e+07   5:36.4
1300  15612  -8.28e+07   5:41.6
1320  15852  -8.16e+07   5:46.9
1340  16092  -8.1e+07    5:51.6
1360  16332  -8.08e+07   5:56.8
1380  16572  -8.08e+07   6:01.6
1400  16812  -8.08e+07   6:06.6
1420  17052  -8.08e+07   6:11.8
1440  17292  -8.08e+07   6:17.3
1460  17532  -8.08e+07   6:22.6
1480  17772  -8.07e+07   6:28.1
1500  18012  -8.01e+07   6:34.2
1520  18252  -7.65e+07   6:40.1
1540  18492  -7.51e+07   6:45.8
1560  18732  -7.49e+07   6:51.5
1580  18972  -7.48e+07   6:56.3
1600  19212  -7.48e+07   7:00.9
1620  19452  -7.48e+07   7:05.6
1640  19692  -7.48e+07   7:10.5
1660  19932  -7.48e+07   7:15.7
1680  20172  -7.48e+07   7:21.2
1700  20412  -7.48e+07   7:27.0
1720  20652  -7.48e+07   7:32.7
1740  20892  -7.48e+07   7:38.1
1760  21132  -7.48e+07   7:44.4
1780  21372  -7.48e+07   7:49.8
1800  21612  -7.48e+07   7:54.5
1820  21852  -7.48e+07   7:59.3
1840  22092  -7.48e+07   8:04.5
1860  22332  -7.48e+07   8:09.6
1880  22572  -7.48e+07   8:14.8
1900  22812  -7.48e+07   8:20.2
1920  23052  -7.48e+07   8:25.5
1940  23292  -7.48e+07   8:30.4
1960  23532  -7.48e+07   8:35.7
1980  23772  -7.48e+07   8:41.6
2000  24012  -7.48e+07   8:47.7
2020  24252  -7.48e+07   8:53.2
2040  24492  -7.48e+07   8:59.2
2060  24732  -7.48e+07   9:04.8
2080  24972  -7.48e+07   9:09.8
2100  25212  -7.48e+07   9:15.1
2120  25452  -7.48e+07   9:20.1
2140  25692  -7.48e+07   9:25.0
2160  25932  -7.48e+07   9:29.6
2180  26172  -7.48e+07   9:35.3
2200  26412  -7.48e+07   9:41.7
2220  26652  -7.48e+07   9:47.5
2240  26892  -7.48e+07   9:53.4
2260  27132  -7.48e+07   9:58.4
2280  27372  -7.48e+07  10:03.1
2300  27612  -7.48e+07  10:07.7
2320  27852  -7.48e+07  10:12.8
2340  28092  -7.48e+07  10:17.6
2360  28332  -7.48e+07  10:22.2
2380  28572  -7.48e+07  10:27.2
2400  28812  -7.48e+07  10:32.8
2420  29052  -7.48e+07  10:37.6
2440  29292  -7.48e+07  10:42.6
2460  29532  -7.48e+07  10:47.4
2480  29772  -7.48e+07  10:52.8
2500  30012  -7.48e+07  10:59.0
2511  30132  -7.48e+07  11:01.8
