Iter. Eval.  Best      Time m:s
0     12     -1.73e+10   0:00.6
1     24     -1.38e+10   0:01.0
2     36     -1.35e+10   0:01.3
3     48     -1.15e+10   0:01.6
20    252    -5.98e+09   0:07.1
40    492    -3.97e+09   0:12.7
60    732    -3.15e+09   0:18.4
80    972    -2.83e+09   0:23.5
100   1212   -2.77e+09   0:28.7
120   1452   -2.73e+09   0:34.1
140   1692   -2.71e+09   0:39.4
160   1932   -2.71e+09   0:44.5
180   2172   -2.7e+09    0:49.4
200   2412   -2.7e+09    0:55.0
220   2652   -2.68e+09   1:00.4
240   2892   -2.59e+09   1:05.8
260   3132   -2.38e+09   1:10.8
280   3372   -2.25e+09   1:15.8
300   3612   -2.23e+09   1:21.0
320   3852   -2.19e+09   1:26.4
340   4092   -2.14e+09   1:31.8
360   4332   -2.05e+09   1:37.7
380   4572   -1.75e+09   1:43.0
400   4812   -1.68e+09   1:48.1
420   5052   -1.66e+09   1:53.1
440   5292   -1.61e+09   1:57.7
460   5532   -1.56e+09   2:02.5
480   5772   -1.48e+09   2:07.4
500   6012   -1.21e+09   2:13.4
520   6252   -1.21e+09   2:19.6
540   6492   -1.14e+09   2:25.5
560   6732   -1.08e+09   2:31.9
580   6972   -1.01e+09   2:37.9
600   7212   -9.89e+08   2:43.5
620   7452   -9.62e+08   2:48.9
640   7692   -9.51e+08   2:54.0
660   7932   -9.46e+08   2:59.1
680   8172   -9.42e+08   3:04.1
700   8412   -9.38e+08   3:09.1
720   8652   -9.31e+08   3:14.4
740   8892   -9.2e+08    3:19.5
760   9132   -8.7e+08    3:24.3
780   9372   -8.56e+08   3:29.4
800   9612   -8.47e+08   3:34.2
820   9852   -8.41e+08   3:38.8
840   10092  -8.39e+08   3:44.1
860   10332  -8.35e+08   3:49.6
880   10572  -8.25e+08   3:55.1
900   10812  -7.7e+08    4:00.0
920   11052  -6.84e+08   4:05.1
940   11292  -5.67e+08   4:10.2
960   11532  -4.9e+08    4:15.5
980   11772  -4.28e+08   4:20.6
1000  12012  -3.82e+08   4:26.7
1020  12252  -3.5e+08    4:33.1
1040  12492  -3.15e+08   4:38.8
1060  12732  -2.87e+08   4:45.6
1080  12972  -2.71e+08   4:51.0
1100  13212  -2.66e+08   4:56.1
1120  13452  -2.62e+08   5:01.2
1140  13692  -2.6e+08    5:06.1
1160  13932  -2.55e+08   5:11.7
1180  14172  -2.52e+08   5:16.6
1200  14412  -2.5e+08    5:22.2
1220  14652  -2.48e+08   5:27.6
1240  14892  -2.48e+08   5:33.0
1260  15132  -2.47e+08   5:38.5
1280  15372  -2.46e+08   5:44.0
1300  15612  -2.42e+08   5:49.5
1320  15852  -2.38e+08   5:55.0
1340  16092  -2.33e+08   6:00.7
1360  16332  -2.29e+08   6:06.3
1380  16572  -2.22e+08   6:12.1
1400  16812  -2.17e+08   6:17.9
1420  17052  -2.13e+08   6:23.4
1440  17292  -2.08e+08   6:28.6
1460  17532  -1.95e+08   6:34.2
1480  17772  -1.83e+08   6:40.3
1500  18012  -1.73e+08   6:47.1
1520  18252  -1.46e+08   6:53.6
1540  18492  -1.34e+08   6:59.3
1560  18732  -1.06e+08   7:04.9
1580  18972  -9.39e+07   7:09.8
1600  19212  -8.76e+07   7:15.0
1620  19452  -8.46e+07   7:20.4
1640  19692  -8.17e+07   7:25.3
1660  19932  -8.17e+07   7:30.3
1680  20172  -8.16e+07   7:35.0
1700  20412  -8.14e+07   7:39.9
1720  20652  -8.11e+07   7:44.9
1740  20892  -8.1e+07    7:49.4
1760  21132  -8.08e+07   7:54.0
1780  21372  -8.07e+07   7:58.5
1800  21612  -8.06e+07   8:03.3
1820  21852  -8.05e+07   8:08.7
1840  22092  -8.02e+07   8:14.2
1860  22332  -7.93e+07   8:19.0
1880  22572  -7.71e+07   8:23.6
1900  22812  -7.38e+07   8:28.7
1920  23052  -7.19e+07   8:33.5
