Iter. Eval.  Best      Time m:s
0     11     -7.75e+09   0:00.5
1     22     -7.75e+09   0:00.7
2     33     -7.75e+09   0:00.8
3     44     -7.75e+09   0:00.9
20    231    -7.75e+09   0:02.8
40    451    -7.66e+09   0:04.7
60    671    -7.49e+09   0:06.7
80    891    -7.46e+09   0:08.7
100   1111   -7.43e+09   0:10.6
120   1331   -7.41e+09   0:12.6
140   1551   -7.41e+09   0:14.6
160   1771   -7.4e+09    0:17.0
180   1991   -7.4e+09    0:19.5
200   2211   -7.4e+09    0:21.7
220   2431   -7.4e+09    0:24.1
240   2651   -7.39e+09   0:27.2
260   2871   -7.39e+09   0:29.7
280   3091   -7.39e+09   0:31.7
300   3311   -7.39e+09   0:34.1
320   3531   -7.36e+09   0:36.3
340   3751   -7.21e+09   0:38.9
360   3971   -7.2e+09    0:41.1
380   4191   -7.19e+09   0:43.7
400   4411   -7.19e+09   0:46.2
420   4631   -7.17e+09   0:48.5
440   4851   -7.14e+09   0:50.7
460   5071   -7.11e+09   0:53.2
480   5291   -7.07e+09   0:55.5
500   5511   -7.06e+09   0:58.9
520   5731   -7.05e+09   1:02.1
540   5951   -7.04e+09   1:04.4
560   6171   -7.02e+09   1:06.5
580   6391   -7e+09      1:09.1
600   6611   -6.97e+09   1:11.9
620   6831   -6.81e+09   1:14.4
640   7051   -6.7e+09    1:16.9
660   7271   -6.59e+09   1:19.9
680   7491   -6.13e+09   1:22.8
700   7711   -5.41e+09   1:25.5
720   7931   -4.22e+09   1:28.4
740   8151   -2.76e+09   1:30.9
760   8371   -2.44e+09   1:33.2
780   8591   -2.32e+09   1:35.5
800   8811   -2.27e+09   1:37.8
820   9031   -2.22e+09   1:40.0
840   9251   -2.18e+09   1:42.2
860   9471   -2.12e+09   1:44.5
880   9691   -1.91e+09   1:46.7
900   9911   -1.53e+09   1:49.0
920   10131  -1.46e+09   1:51.4
940   10351  -1.4e+09    1:53.7
960   10571  -1.39e+09   1:56.0
980   10791  -1.38e+09   1:58.2
1000  11011  -1.36e+09   2:01.8
1020  11231  -1.29e+09   2:05.0
1040  11451  -1.18e+09   2:07.2
1060  11671  -1.17e+09   2:09.2
1080  11891  -1.16e+09   2:11.4
1100  12111  -1.14e+09   2:13.5
1120  12331  -1.14e+09   2:15.7
1140  12551  -1.14e+09   2:17.8
1160  12771  -1.14e+09   2:20.1
1180  12991  -1.14e+09   2:23.2
1200  13211  -1.14e+09   2:26.1
1220  13431  -1.14e+09   2:28.8
1240  13651  -1.14e+09   2:31.3
1260  13871  -1.14e+09   2:33.6
1280  14091  -1.14e+09   2:36.0
1300  14311  -1.14e+09   2:38.3
1320  14531  -1.14e+09   2:40.8
1340  14751  -1.14e+09   2:43.0
1360  14971  -1.14e+09   2:45.0
1380  15191  -1.14e+09   2:47.2
1400  15411  -1.14e+09   2:49.2
1420  15631  -1.14e+09   2:51.3
1440  15851  -1.14e+09   2:53.3
