Iter. Eval.  Best      Time m:s
0     11     -6.97e+09   0:00.7
1     22     -6.89e+09   0:00.9
2     33     -6.55e+09   0:01.2
3     44     -6.35e+09   0:01.4
20    231    -3.19e+09   0:06.0
40    451    -3.18e+09   0:11.1
60    671    -3.17e+09   0:16.6
80    891    -2.93e+09   0:21.5
100   1111   -2.61e+09   0:26.3
120   1331   -2.59e+09   0:31.9
140   1551   -2.57e+09   0:36.6
160   1771   -2.56e+09   0:41.2
180   1991   -2.54e+09   0:45.9
200   2211   -2.53e+09   0:50.8
220   2431   -2.53e+09   0:55.6
240   2651   -2.53e+09   1:00.9
260   2871   -2.52e+09   1:06.1
280   3091   -2.52e+09   1:10.7
300   3311   -2.51e+09   1:15.3
320   3531   -2.51e+09   1:20.3
340   3751   -2.51e+09   1:25.3
360   3971   -2.51e+09   1:30.1
380   4191   -2.51e+09   1:34.8
400   4411   -2.51e+09   1:40.0
420   4631   -2.48e+09   1:44.5
440   4851   -2.48e+09   1:48.7
460   5071   -2.48e+09   1:52.9
480   5291   -2.48e+09   1:57.4
500   5511   -2.47e+09   2:02.5
520   5731   -2.47e+09   2:07.8
540   5951   -2.46e+09   2:13.2
560   6171   -2.41e+09   2:18.0
580   6391   -2.16e+09   2:22.8
600   6611   -2.1e+09    2:27.8
620   6831   -2.1e+09    2:32.4
640   7051   -2.09e+09   2:36.8
660   7271   -2.09e+09   2:41.5
680   7491   -2.09e+09   2:46.2
700   7711   -2.08e+09   2:50.9
720   7931   -2.08e+09   2:55.9
740   8151   -2.07e+09   3:01.0
760   8371   -2.05e+09   3:05.4
780   8591   -2.04e+09   3:10.8
800   8811   -2.04e+09   3:15.6
820   9031   -2.04e+09   3:20.6
840   9251   -2.04e+09   3:25.5
860   9471   -2.02e+09   3:31.0
880   9691   -1.95e+09   3:36.7
900   9911   -1.75e+09   3:41.9
920   10131  -1.68e+09   3:46.8
940   10351  -1.67e+09   3:51.7
960   10571  -1.66e+09   3:56.5
980   10791  -1.64e+09   4:01.7
1000  11011  -1.63e+09   4:07.3
1020  11231  -1.63e+09   4:12.9
1040  11451  -1.63e+09   4:18.3
1060  11671  -1.63e+09   4:24.5
1080  11891  -1.62e+09   4:30.2
1100  12111  -1.62e+09   4:35.7
1120  12331  -1.62e+09   4:40.5
1140  12551  -1.61e+09   4:45.6
1160  12771  -1.6e+09    4:50.7
1180  12991  -1.6e+09    4:55.6
1200  13211  -1.58e+09   5:00.8
1220  13431  -1.58e+09   5:05.9
1240  13651  -1.57e+09   5:10.9
1260  13871  -1.55e+09   5:15.9
1280  14091  -1.49e+09   5:20.6
1300  14311  -1.43e+09   5:25.8
1320  14531  -1.36e+09   5:31.4
1340  14751  -1.3e+09    5:36.9
1360  14971  -1.24e+09   5:42.0
1380  15191  -1.18e+09   5:47.0
1400  15411  -1.15e+09   5:52.1
1420  15631  -1.14e+09   5:56.7
1440  15851  -1.14e+09   6:01.6
1460  16071  -1.14e+09   6:06.4
1480  16291  -1.13e+09   6:11.5
1500  16511  -1.13e+09   6:17.3
1520  16731  -1.13e+09   6:23.3
1540  16951  -1.11e+09   6:28.8
1560  17171  -1.11e+09   6:35.2
1580  17391  -1.11e+09   6:40.9
1600  17611  -1.11e+09   6:45.9
1620  17831  -1.09e+09   6:50.5
1640  18051  -1.04e+09   6:55.4
1660  18271  -9.25e+08   7:00.5
1680  18491  -9.01e+08   7:05.9
1700  18711  -8.87e+08   7:11.3
1720  18931  -8.47e+08   7:16.8
1740  19151  -8.41e+08   7:22.0
1760  19371  -8.34e+08   7:27.6
1780  19591  -8.33e+08   7:33.2
1800  19811  -8.33e+08   7:38.4
1820  20031  -8.32e+08   7:44.0
1840  20251  -8.32e+08   7:49.8
1860  20471  -8.32e+08   7:55.4
1880  20691  -8.31e+08   8:00.5
