Iter. Eval.  Best      Time m:s
0     12     -1.89e+12   0:00.6
1     24     -1.76e+12   0:00.7
2     36     -1.12e+12   0:00.8
3     48     -9.38e+11   0:00.9
20    252    -2.15e+09   0:02.9
40    492    -2.04e+09   0:05.1
60    732    -1.97e+09   0:07.1
80    972    -1.83e+09   0:09.2
100   1212   -1.81e+09   0:11.3
120   1452   -1.81e+09   0:13.4
140   1692   -1.81e+09   0:15.5
160   1932   -1.79e+09   0:17.6
180   2172   -1.7e+09    0:19.7
200   2412   -1.57e+09   0:21.8
220   2652   -1.49e+09   0:23.9
240   2892   -1.37e+09   0:26.0
260   3132   -1.36e+09   0:28.2
280   3372   -1.35e+09   0:30.3
300   3612   -1.35e+09   0:32.5
320   3852   -1.35e+09   0:34.7
340   4092   -1.35e+09   0:37.0
360   4332   -1.34e+09   0:39.1
380   4572   -1.34e+09   0:41.1
400   4812   -1.32e+09   0:43.2
420   5052   -1.29e+09   0:45.4
440   5292   -1.21e+09   0:47.7
460   5532   -1.19e+09   0:49.9
480   5772   -1.16e+09   0:52.0
500   6012   -1.16e+09   0:55.3
520   6252   -1.15e+09   0:58.6
540   6492   -1.15e+09   1:00.9
560   6732   -1.14e+09   1:03.0
580   6972   -1.14e+09   1:05.1
600   7212   -1.14e+09   1:07.3
620   7452   -1.14e+09   1:09.6
640   7692   -1.13e+09   1:11.8
660   7932   -1.13e+09   1:14.0
680   8172   -1.12e+09   1:16.2
700   8412   -1.12e+09   1:18.6
720   8652   -1.11e+09   1:20.8
740   8892   -1.11e+09   1:23.0
760   9132   -1.1e+09    1:25.2
780   9372   -1.09e+09   1:27.4
800   9612   -1.06e+09   1:29.6
820   9852   -9.95e+08   1:31.9
840   10092  -9.23e+08   1:34.1
860   10332  -8.22e+08   1:36.3
880   10572  -7.46e+08   1:38.5
900   10812  -7.09e+08   1:40.7
920   11052  -5.5e+08    1:42.8
940   11292  -4.52e+08   1:45.1
960   11532  -2.99e+08   1:47.4
980   11772  -1.83e+08   1:49.8
1000  12012  -1.36e+08   1:53.3
1020  12252  -1.07e+08   1:56.4
1040  12492  -8.05e+07   1:58.9
1060  12732  -6.91e+07   2:01.1
1080  12972  -6e+07      2:03.3
1100  13212  -4.85e+07   2:05.5
1120  13452  -3.41e+07   2:07.8
1140  13692  -3.15e+07   2:10.1
1160  13932  -2.9e+07    2:12.3
1180  14172  -2.66e+07   2:14.6
1200  14412  -2.34e+07   2:16.9
1220  14652  -2.2e+07    2:19.1
1240  14892  -2.14e+07   2:21.4
1260  15132  -2.09e+07   2:23.8
1280  15372  -1.99e+07   2:26.2
1300  15612  -1.89e+07   2:28.7
1320  15852  -1.8e+07    2:31.1
1340  16092  -1.71e+07   2:33.5
1360  16332  -1.56e+07   2:35.7
1380  16572  -1.51e+07   2:38.0
1400  16812  -1.42e+07   2:40.3
1420  17052  -1.39e+07   2:42.7
1440  17292  -1.36e+07   2:44.9
1460  17532  -1.34e+07   2:47.2
1480  17772  -1.32e+07   2:49.9
1500  18012  -1.31e+07   2:53.1
1520  18252  -1.3e+07    2:56.7
1540  18492  -1.27e+07   2:58.8
1560  18732  -1.24e+07   3:01.0
1580  18972  -1.18e+07   3:03.3
1600  19212  -1.13e+07   3:05.5
1620  19452  -1.09e+07   3:07.7
1640  19692  -1.06e+07   3:09.8
1660  19932  -1.03e+07   3:11.9
1680  20172  -1e+07      3:14.0
1700  20412  -9697787    3:16.2
1720  20652  -9404834    3:18.3
1740  20892  -9272093    3:20.6
1760  21132  -9185332    3:22.9
1780  21372  -9106554    3:25.1
1800  21612  -9021653    3:27.2
1820  21852  -8935746    3:29.3
1840  22092  -8784024    3:31.7
1860  22332  -8479167    3:34.3
1880  22572  -8316204    3:36.7
1900  22812  -8204352    3:38.9
1920  23052  -8059314    3:41.6
1940  23292  -8000358    3:44.0
1960  23532  -7947361    3:46.1
1980  23772  -7888268    3:49.2
2000  24012  -7850053    3:52.2
2020  24252  -7838796    3:55.7
2040  24492  -7830875    3:58.3
2060  24732  -7820072    4:00.6
2080  24972  -7806006    4:02.8
2100  25212  -7781345    4:05.0
2120  25452  -7752566    4:07.2
2140  25692  -7723518    4:09.3
2160  25932  -7706602    4:11.5
2180  26172  -7689993    4:13.7
2200  26412  -7683171    4:16.0
2220  26652  -7679781    4:18.2
2240  26892  -7678351    4:20.4
2260  27132  -7677831    4:22.5
2280  27372  -7677633    4:24.7
2300  27612  -7677527    4:26.8
2320  27852  -7677407    4:28.9
2340  28092  -7677354    4:31.0
2360  28332  -7677345    4:33.1
2380  28572  -7677337    4:35.3
2400  28812  -7677336    4:37.5
2420  29052  -7677334    4:39.6
2440  29292  -7677333    4:41.8
2460  29532  -7677333    4:43.9
2480  29772  -7677332    4:47.0
2500  30012  -7677332    4:50.1
2520  30252  -7677332    4:52.8
2540  30492  -7677332    4:55.8
2560  30732  -7677332    4:58.1
2580  30972  -7677332    5:00.4
2600  31212  -7677332    5:02.6
2620  31452  -7677332    5:04.8
2640  31692  -7677332    5:07.0
2660  31932  -7677332    5:09.1
2680  32172  -7677332    5:11.4
2700  32412  -7677332    5:13.4
2720  32652  -7677332    5:15.6
2740  32892  -7677332    5:17.8
2760  33132  -7677332    5:20.0
2780  33372  -7677332    5:22.3
2800  33612  -7677332    5:24.5
2820  33852  -7677332    5:26.7
2840  34092  -7677332    5:28.9
2860  34332  -7677332    5:31.3
2880  34572  -7677332    5:33.5
2900  34812  -7677332    5:35.6
2910  34920  -7677332    5:36.6
