Iter. Eval.  Best      Time m:s
0     11     -3.48e+12   0:00.5
1     22     -3.43e+12   0:00.7
2     33     -3.36e+12   0:00.9
3     44     -3.35e+12   0:01.1
20    231    -5.99e+11   0:03.9
40    451    -3.69e+10   0:07.1
60    671    -4.89e+09   0:10.2
80    891    -4.53e+09   0:13.9
100   1111   -4.02e+09   0:17.9
120   1331   -3.64e+09   0:21.8
140   1551   -3.61e+09   0:25.2
160   1771   -3.6e+09    0:28.4
180   1991   -3.59e+09   0:31.7
200   2211   -3.55e+09   0:35.1
220   2431   -3.49e+09   0:38.5
240   2651   -3.36e+09   0:41.7
260   2871   -3.24e+09   0:45.1
280   3091   -3.21e+09   0:48.3
300   3311   -3.2e+09    0:51.6
320   3531   -3.18e+09   0:55.7
340   3751   -3.16e+09   0:59.1
360   3971   -3.12e+09   1:02.1
380   4191   -3.12e+09   1:05.1
400   4411   -3.11e+09   1:08.2
420   4631   -3.11e+09   1:11.3
440   4851   -3.1e+09    1:14.6
460   5071   -3.07e+09   1:17.8
480   5291   -2.95e+09   1:21.0
500   5511   -1.94e+09   1:25.1
520   5731   -1.78e+09   1:29.4
540   5951   -1.78e+09   1:32.9
560   6171   -1.77e+09   1:36.5
580   6391   -1.77e+09   1:40.1
600   6611   -1.77e+09   1:43.8
620   6831   -1.77e+09   1:47.9
640   7051   -1.77e+09   1:51.7
660   7271   -1.77e+09   1:55.6
680   7491   -1.76e+09   1:59.2
700   7711   -1.62e+09   2:02.6
720   7931   -1.36e+09   2:06.1
740   8151   -1.21e+09   2:09.6
760   8371   -1.16e+09   2:13.5
780   8591   -1.08e+09   2:17.0
800   8811   -9.96e+08   2:20.6
820   9031   -9.48e+08   2:24.2
840   9251   -9.21e+08   2:28.1
860   9471   -8.84e+08   2:32.4
880   9691   -6.96e+08   2:36.2
900   9911   -5.81e+08   2:39.8
920   10131  -5.34e+08   2:43.3
940   10351  -5.11e+08   2:46.6
960   10571  -4.21e+08   2:50.2
980   10791  -3.91e+08   2:53.6
1000  11011  -3.02e+08   2:57.8
1020  11231  -2.46e+08   3:02.3
1040  11451  -1.42e+08   3:06.2
1060  11671  -1.25e+08   3:09.7
1080  11891  -1.14e+08   3:13.0
1100  12111  -1.1e+08    3:16.6
1120  12331  -1.07e+08   3:20.0
1140  12551  -1.04e+08   3:23.5
1160  12771  -1.02e+08   3:27.1
1180  12991  -1e+08      3:31.0
1200  13211  -9.82e+07   3:34.6
1220  13431  -9.54e+07   3:37.9
1240  13651  -8.94e+07   3:42.4
1260  13871  -5.14e+07   3:45.9
1280  14091  -4.75e+07   3:49.6
1300  14311  -4.62e+07   3:53.1
1320  14531  -4.6e+07    3:56.5
1340  14751  -4.53e+07   4:00.0
1360  14971  -4.47e+07   4:03.5
1380  15191  -4.45e+07   4:07.1
1400  15411  -4.43e+07   4:10.5
1420  15631  -4.42e+07   4:13.9
1440  15851  -4.41e+07   4:17.5
1460  16071  -4.4e+07    4:21.1
1480  16291  -4.38e+07   4:24.7
1500  16511  -4.35e+07   4:29.0
1520  16731  -4.32e+07   4:34.2
1540  16951  -4.27e+07   4:37.8
1560  17171  -4.18e+07   4:41.2
1580  17391  -3.7e+07    4:44.8
1600  17611  -3.22e+07   4:48.2
1620  17831  -3.04e+07   4:51.7
1640  18051  -2.89e+07   4:55.2
1660  18271  -2.86e+07   4:58.7
1680  18491  -2.84e+07   5:02.3
1700  18711  -2.82e+07   5:06.4
1720  18931  -2.79e+07   5:10.6
1740  19151  -2.76e+07   5:14.6
1760  19371  -2.71e+07   5:18.1
1780  19591  -2.67e+07   5:21.6
1800  19811  -2.61e+07   5:25.2
1820  20031  -2.56e+07   5:28.8
1840  20251  -2.41e+07   5:32.3
1860  20471  -2.22e+07   5:35.9
1880  20691  -1.87e+07   5:39.6
1900  20911  -1.54e+07   5:43.2
1920  21131  -1.42e+07   5:46.6
1940  21351  -1.26e+07   5:50.1
1960  21571  -1.03e+07   5:53.6
1980  21791  -9581144    5:57.4
2000  22011  -8855901    6:01.3
2020  22231  -8350205    6:06.1
2040  22451  -7974002    6:10.3
2060  22671  -7819664    6:13.8
2080  22891  -7741859    6:17.4
2100  23111  -7712881    6:21.1
2120  23331  -7686210    6:24.6
2140  23551  -7680186    6:27.9
2160  23771  -7677447    6:31.5
2180  23991  -7677096    6:35.1
2200  24211  -7677076    6:39.0
2220  24431  -7677074    6:43.1
2240  24651  -7677074    6:46.9
2260  24871  -7677074    6:50.4
2280  25091  -7677074    6:54.0
2300  25311  -7677074    6:57.6
2320  25531  -7677073    7:01.2
2340  25751  -7677073    7:04.8
2360  25971  -7677073    7:09.4
2380  26191  -7677073    7:12.9
2400  26411  -7677073    7:16.4
2420  26631  -7677073    7:19.9
2440  26851  -7677073    7:23.4
2460  27071  -7677073    7:26.9
2480  27291  -7677073    7:30.7
2500  27511  -7677073    7:34.5
2520  27731  -7677073    7:39.4
2540  27951  -7677073    7:43.4
2560  28171  -7677072    7:46.9
2580  28391  -7677072    7:50.5
2600  28611  -7677072    7:54.2
2620  28831  -7677072    7:57.8
2640  29051  -7677072    8:01.3
2660  29271  -7677072    8:04.9
2680  29491  -7677072    8:08.6
2700  29711  -7677072    8:12.2
2720  29931  -7677072    8:16.6
2740  30151  -7677072    8:20.3
2760  30371  -7677072    8:23.8
2780  30591  -7677072    8:27.4
2800  30811  -7677072    8:31.0
2820  31031  -7677072    8:34.6
2840  31251  -7677072    8:38.9
2860  31471  -7677072    8:42.5
2878  31658  -7677072    8:45.4
