Iter. Eval.  Best      Time m:s
0     11     -4.31e+12   0:00.7
1     22     -4.01e+12   0:01.0
2     33     -3.74e+12   0:01.2
3     44     -3.41e+12   0:01.4
20    231    -2.7e+10    0:05.2
40    451    -8.87e+09   0:09.8
60    671    -7.9e+09    0:14.5
80    891    -7.48e+09   0:18.9
100   1111   -7.35e+09   0:23.6
120   1331   -7.28e+09   0:27.8
140   1551   -7.14e+09   0:32.1
160   1771   -7.05e+09   0:36.6
180   1991   -6.92e+09   0:41.0
200   2211   -6.69e+09   0:45.4
220   2431   -6.08e+09   0:49.6
240   2651   -5.42e+09   0:54.2
260   2871   -5.23e+09   0:59.5
280   3091   -3.61e+09   1:04.0
300   3311   -3.17e+09   1:08.2
320   3531   -2.98e+09   1:12.6
340   3751   -2.88e+09   1:17.4
360   3971   -2.84e+09   1:21.8
380   4191   -2.81e+09   1:25.9
400   4411   -2.81e+09   1:30.3
420   4631   -2.81e+09   1:34.6
440   4851   -2.8e+09    1:38.8
460   5071   -2.8e+09    1:43.2
480   5291   -2.8e+09    1:47.8
500   5511   -2.8e+09    1:52.9
520   5731   -2.8e+09    1:57.6
540   5951   -2.8e+09    2:02.8
560   6171   -2.79e+09   2:07.5
580   6391   -2.79e+09   2:12.3
600   6611   -2.79e+09   2:16.6
620   6831   -2.79e+09   2:21.1
640   7051   -2.79e+09   2:25.8
660   7271   -2.79e+09   2:30.3
680   7491   -2.79e+09   2:34.4
700   7711   -2.79e+09   2:38.4
720   7931   -2.79e+09   2:42.4
740   8151   -2.79e+09   2:46.5
760   8371   -2.79e+09   2:50.9
780   8591   -2.79e+09   2:55.4
800   8811   -2.79e+09   2:59.7
820   9031   -2.79e+09   3:03.7
840   9251   -2.79e+09   3:07.6
860   9471   -2.79e+09   3:11.6
880   9691   -2.79e+09   3:15.5
900   9911   -2.79e+09   3:19.4
920   10131  -2.79e+09   3:23.5
940   10351  -2.79e+09   3:27.7
960   10571  -2.79e+09   3:31.7
980   10791  -2.79e+09   3:35.7
1000  11011  -2.79e+09   3:40.1
1020  11231  -2.79e+09   3:44.8
1040  11451  -2.79e+09   3:49.5
1060  11671  -2.79e+09   3:53.8
1080  11891  -2.79e+09   3:57.9
1100  12111  -2.79e+09   4:02.1
1120  12331  -2.79e+09   4:06.4
1140  12551  -2.79e+09   4:11.1
1160  12771  -2.79e+09   4:16.0
1180  12991  -2.79e+09   4:20.8
1200  13211  -2.79e+09   4:25.5
1220  13431  -2.79e+09   4:29.9
1240  13651  -2.79e+09   4:34.1
1260  13871  -2.79e+09   4:38.5
1280  14091  -2.79e+09   4:42.8
1300  14311  -2.79e+09   4:47.3
1320  14531  -2.79e+09   4:51.7
1340  14751  -2.79e+09   4:56.6
1360  14971  -2.79e+09   5:01.3
1380  15191  -2.79e+09   5:05.9
1400  15411  -2.79e+09   5:10.5
1420  15631  -2.79e+09   5:14.9
1440  15851  -2.79e+09   5:19.3
1460  16071  -2.79e+09   5:23.7
1480  16291  -2.79e+09   5:28.5
1500  16511  -2.79e+09   5:33.6
1520  16731  -2.79e+09   5:38.5
1540  16951  -2.79e+09   5:43.6
1560  17171  -2.79e+09   5:48.6
1580  17391  -2.79e+09   5:53.2
1600  17611  -2.79e+09   5:57.7
1620  17831  -2.79e+09   6:02.5
1640  18051  -2.79e+09   6:07.4
1660  18271  -2.79e+09   6:12.0
1680  18491  -2.79e+09   6:16.7
1700  18711  -2.79e+09   6:21.5
1720  18931  -2.79e+09   6:26.8
1740  19151  -2.79e+09   6:32.0
1760  19371  -2.79e+09   6:37.3
1780  19591  -2.79e+09   6:41.8
1800  19811  -2.79e+09   6:46.7
1820  20031  -2.79e+09   6:51.0
1840  20251  -2.79e+09   6:55.6
1860  20471  -2.79e+09   7:00.0
1875  20625  -2.79e+09   7:03.3
