Iter. Eval.  Best      Time m:s
0     12     -7.73e+09   0:00.6
1     24     -7.73e+09   0:00.7
2     36     -7.73e+09   0:00.8
3     48     -7.73e+09   0:00.9
20    252    -7.66e+09   0:02.8
40    492    -7.36e+09   0:05.0
60    732    -7.35e+09   0:07.1
80    972    -7.35e+09   0:09.3
100   1212   -7.35e+09   0:11.4
120   1452   -7.35e+09   0:13.4
140   1692   -7.34e+09   0:15.5
160   1932   -7.34e+09   0:17.6
180   2172   -7.34e+09   0:19.6
200   2412   -7.33e+09   0:21.7
220   2652   -7.3e+09    0:23.8
240   2892   -7.26e+09   0:25.9
260   3132   -7.22e+09   0:28.0
280   3372   -7.2e+09    0:30.1
300   3612   -7.17e+09   0:32.3
320   3852   -7.14e+09   0:34.4
340   4092   -7.1e+09    0:36.6
360   4332   -6.97e+09   0:38.7
380   4572   -5.99e+09   0:40.8
400   4812   -1.62e+09   0:42.8
420   5052   -1.25e+09   0:45.0
440   5292   -1.22e+09   0:47.1
460   5532   -1.21e+09   0:49.2
480   5772   -1.21e+09   0:51.4
500   6012   -1.21e+09   0:55.0
520   6252   -1.2e+09    0:58.1
540   6492   -1.2e+09    1:00.6
560   6732   -1.2e+09    1:02.7
580   6972   -1.2e+09    1:04.9
600   7212   -1.2e+09    1:07.0
620   7452   -1.2e+09    1:09.1
640   7692   -1.2e+09    1:11.3
660   7932   -1.2e+09    1:13.4
680   8172   -1.2e+09    1:15.6
700   8412   -1.2e+09    1:17.7
720   8652   -1.2e+09    1:19.8
740   8892   -1.19e+09   1:21.9
760   9132   -1.19e+09   1:24.1
780   9372   -1.19e+09   1:26.2
800   9612   -1.19e+09   1:28.3
820   9852   -1.19e+09   1:30.6
840   10092  -1.19e+09   1:32.8
860   10332  -1.19e+09   1:35.0
880   10572  -1.19e+09   1:37.2
900   10812  -1.19e+09   1:39.4
920   11052  -1.19e+09   1:41.7
940   11292  -1.19e+09   1:43.8
960   11532  -1.19e+09   1:46.0
980   11772  -1.19e+09   1:48.3
1000  12012  -1.18e+09   1:51.7
1020  12252  -1.18e+09   1:54.6
1040  12492  -1.18e+09   1:57.0
1060  12732  -1.18e+09   1:59.4
1080  12972  -1.18e+09   2:01.7
1100  13212  -1.18e+09   2:04.1
1120  13452  -1.18e+09   2:06.4
1140  13692  -1.18e+09   2:08.6
1160  13932  -1.18e+09   2:10.9
1180  14172  -1.18e+09   2:13.2
1200  14412  -1.18e+09   2:15.7
1220  14652  -1.18e+09   2:17.9
1240  14892  -1.18e+09   2:20.1
1260  15132  -1.18e+09   2:22.2
1280  15372  -1.18e+09   2:24.4
1300  15612  -1.16e+09   2:26.5
1320  15852  -1.14e+09   2:28.5
1340  16092  -1.14e+09   2:30.7
1360  16332  -1.14e+09   2:32.8
1380  16572  -1.14e+09   2:35.0
1400  16812  -1.13e+09   2:37.1
1420  17052  -1.13e+09   2:39.3
1440  17292  -1.13e+09   2:41.4
1460  17532  -1.13e+09   2:43.7
1480  17772  -1.13e+09   2:46.1
1500  18012  -1.13e+09   2:49.6
1520  18252  -1.13e+09   2:52.7
1540  18492  -1.13e+09   2:54.8
1560  18732  -1.13e+09   2:57.3
1580  18972  -1.13e+09   2:59.7
1600  19212  -1.13e+09   3:01.8
1620  19452  -1.13e+09   3:03.9
1640  19692  -1.13e+09   3:06.1
1660  19932  -1.13e+09   3:08.2
1680  20172  -1.13e+09   3:10.3
1700  20412  -1.13e+09   3:12.4
1720  20652  -1.12e+09   3:14.6
1740  20892  -1.12e+09   3:16.8
1760  21132  -1.12e+09   3:18.9
1780  21372  -1.12e+09   3:21.1
1800  21612  -1.12e+09   3:23.3
1820  21852  -1.12e+09   3:25.5
1840  22092  -1.12e+09   3:27.7
1860  22332  -1.11e+09   3:29.8
1880  22572  -1.09e+09   3:32.0
1900  22812  -1.07e+09   3:34.2
1920  23052  -1.07e+09   3:36.4
1940  23292  -1.07e+09   3:38.6
1960  23532  -1.06e+09   3:40.8
1980  23772  -1.06e+09   3:43.3
2000  24012  -1.05e+09   3:46.4
2020  24252  -1e+09      3:49.1
2040  24492  -8.93e+08   3:51.7
2060  24732  -8.47e+08   3:54.0
2080  24972  -8.2e+08    3:56.2
2100  25212  -8.11e+08   3:58.4
2120  25452  -7.95e+08   4:00.5
2140  25692  -7.44e+08   4:02.6
2160  25932  -6.92e+08   4:04.8
2180  26172  -6.59e+08   4:07.0
2200  26412  -6.35e+08   4:09.2
2220  26652  -6.13e+08   4:11.4
2240  26892  -5.73e+08   4:13.6
2260  27132  -5.02e+08   4:15.7
2280  27372  -4.63e+08   4:17.8
2300  27612  -3.61e+08   4:20.0
2320  27852  -2.95e+08   4:22.2
2340  28092  -2.65e+08   4:24.4
2360  28332  -2.35e+08   4:26.6
2380  28572  -1.55e+08   4:28.8
2400  28812  -7.91e+07   4:31.0
2420  29052  -6.3e+07    4:33.1
2440  29292  -5.23e+07   4:35.3
2460  29532  -4.95e+07   4:37.6
2480  29772  -4.6e+07    4:39.8
2500  30012  -4.22e+07   4:43.5
2520  30252  -3.91e+07   4:46.2
2540  30492  -3.67e+07   4:49.4
2560  30732  -3.45e+07   4:51.7
2580  30972  -3.39e+07   4:54.5
2600  31212  -3.35e+07   4:56.7
2620  31452  -3.27e+07   4:59.0
2640  31692  -3.16e+07   5:01.3
2660  31932  -2.83e+07   5:03.5
2680  32172  -2.65e+07   5:05.6
2700  32412  -2.54e+07   5:07.8
2720  32652  -2.34e+07   5:09.9
2740  32892  -2.21e+07   5:12.1
2760  33132  -2.14e+07   5:14.2
2780  33372  -2.11e+07   5:16.4
2800  33612  -2.09e+07   5:18.6
2820  33852  -2.06e+07   5:20.7
2840  34092  -2.03e+07   5:22.9
2860  34332  -2e+07      5:25.1
2880  34572  -1.98e+07   5:27.2
2900  34812  -1.95e+07   5:29.4
2920  35052  -1.92e+07   5:31.6
2940  35292  -1.88e+07   5:33.8
2960  35532  -1.84e+07   5:35.9
2980  35772  -1.78e+07   5:38.6
3000  36012  -1.72e+07   5:42.4
3020  36252  -1.66e+07   5:44.7
3040  36492  -1.62e+07   5:47.7
3060  36732  -1.59e+07   5:50.3
3080  36972  -1.56e+07   5:52.9
3100  37212  -1.52e+07   5:55.5
3120  37452  -1.47e+07   5:58.0
3140  37692  -1.42e+07   6:00.3
3160  37932  -1.35e+07   6:02.5
3180  38172  -1.28e+07   6:04.7
3200  38412  -1.21e+07   6:06.9
3220  38652  -1.14e+07   6:09.1
3240  38892  -1.11e+07   6:11.6
3260  39132  -1.08e+07   6:14.0
3280  39372  -1.04e+07   6:16.3
3300  39612  -9993573    6:18.8
3320  39852  -9762602    6:21.4
3340  40092  -9571945    6:23.5
3360  40332  -9419669    6:26.0
3380  40572  -9161661    6:28.8
3400  40812  -8841447    6:31.2
3420  41052  -8479268    6:33.3
3440  41292  -8222719    6:35.5
3460  41532  -7989389    6:37.7
3480  41772  -7873446    6:40.5
3500  42012  -7739693    6:44.2
3520  42252  -7577215    6:46.7
3540  42492  -7482420    6:49.2
3560  42732  -7424662    6:51.4
3580  42972  -7404727    6:54.0
3600  43212  -7386667    6:56.3
3620  43452  -7369010    6:58.5
3640  43692  -7358135    7:00.7
3660  43932  -7355254    7:02.9
3680  44172  -7354210    7:05.0
3700  44412  -7354046    7:07.2
3720  44652  -7354002    7:09.5
3740  44892  -7353978    7:11.7
3760  45132  -7353938    7:13.9
3780  45372  -7353897    7:16.1
3800  45612  -7353886    7:18.3
3820  45852  -7353876    7:20.4
3840  46092  -7353876    7:22.6
3860  46332  -7353875    7:24.9
3880  46572  -7353874    7:27.1
3900  46812  -7353874    7:29.4
3920  47052  -7353874    7:31.7
3940  47292  -7353873    7:33.9
3960  47532  -7353873    7:36.4
3980  47772  -7353873    7:39.1
4000  48012  -7353873    7:42.5
4020  48252  -7353873    7:45.4
4040  48492  -7353873    7:48.0
4060  48732  -7353873    7:50.5
4080  48972  -7353873    7:53.1
4100  49212  -7353873    7:55.4
4120  49452  -7353873    7:57.6
4140  49692  -7353873    7:59.8
4160  49932  -7353873    8:02.1
4180  50172  -7353873    8:04.2
4200  50412  -7353873    8:06.4
4217  50604  -7353873    8:08.1
