Iter. Eval.  Best      Time m:s
0     11     -3.85e+11   0:00.5
1     22     -2.84e+11   0:00.7
2     33     -1.1e+11    0:00.9
3     44     -7.92e+10   0:01.1
20    231    -2.29e+09   0:04.0
40    451    -1.88e+09   0:07.4
60    671    -1.88e+09   0:11.0
80    891    -1.79e+09   0:14.4
100   1111   -1.79e+09   0:17.8
120   1331   -1.78e+09   0:21.2
140   1551   -1.78e+09   0:24.6
160   1771   -1.77e+09   0:27.9
180   1991   -1.77e+09   0:31.4
200   2211   -1.77e+09   0:34.7
220   2431   -1.77e+09   0:38.1
240   2651   -1.77e+09   0:41.4
260   2871   -1.77e+09   0:44.9
280   3091   -1.76e+09   0:48.3
300   3311   -1.76e+09   0:51.7
320   3531   -1.74e+09   0:55.0
340   3751   -1.73e+09   0:58.4
360   3971   -1.71e+09   1:02.9
380   4191   -1.7e+09    1:06.5
400   4411   -1.64e+09   1:10.3
420   4631   -1.62e+09   1:14.4
440   4851   -1.6e+09    1:18.8
460   5071   -1.57e+09   1:22.4
480   5291   -1.52e+09   1:25.9
500   5511   -1.47e+09   1:30.2
520   5731   -1.4e+09    1:34.6
540   5951   -1.38e+09   1:38.8
560   6171   -1.36e+09   1:42.6
580   6391   -1.35e+09   1:46.1
600   6611   -1.35e+09   1:49.8
620   6831   -1.35e+09   1:53.4
640   7051   -1.35e+09   1:56.9
660   7271   -1.35e+09   2:00.1
680   7491   -1.35e+09   2:03.6
700   7711   -1.35e+09   2:07.0
720   7931   -1.35e+09   2:10.3
740   8151   -1.35e+09   2:13.7
760   8371   -1.35e+09   2:17.1
780   8591   -1.35e+09   2:20.3
800   8811   -1.35e+09   2:23.6
820   9031   -1.35e+09   2:26.9
840   9251   -1.35e+09   2:30.4
860   9471   -1.34e+09   2:34.7
880   9691   -1.33e+09   2:39.1
900   9911   -1.31e+09   2:42.7
920   10131  -1.28e+09   2:46.3
940   10351  -1.28e+09   2:49.9
960   10571  -1.27e+09   2:53.4
980   10791  -1.26e+09   2:57.0
1000  11011  -1.25e+09   3:00.9
1020  11231  -1.23e+09   3:04.8
1040  11451  -1.21e+09   3:08.3
1060  11671  -1.19e+09   3:11.8
1080  11891  -1.17e+09   3:15.1
1100  12111  -1.16e+09   3:18.7
1120  12331  -1.15e+09   3:21.9
1140  12551  -1.07e+09   3:25.3
1160  12771  -1.01e+09   3:28.6
1180  12991  -9.1e+08    3:32.0
1200  13211  -8.25e+08   3:35.2
1220  13431  -6.95e+08   3:38.4
1240  13651  -5.68e+08   3:41.9
1260  13871  -4.59e+08   3:45.6
1280  14091  -3.76e+08   3:49.4
1300  14311  -3.2e+08    3:52.8
1320  14531  -2.33e+08   3:56.5
1340  14751  -1.25e+08   3:59.9
1360  14971  -1.01e+08   4:03.3
1380  15191  -8.85e+07   4:07.4
1400  15411  -7.82e+07   4:11.2
1420  15631  -7.4e+07    4:14.7
1440  15851  -7.31e+07   4:18.3
1460  16071  -7.15e+07   4:21.9
1480  16291  -6.84e+07   4:25.2
1500  16511  -6.72e+07   4:29.2
1520  16731  -6.63e+07   4:33.3
1540  16951  -6.61e+07   4:36.7
1560  17171  -6.61e+07   4:40.0
1580  17391  -6.6e+07    4:43.5
1600  17611  -6.59e+07   4:46.8
1620  17831  -6.57e+07   4:50.3
1640  18051  -6.45e+07   4:53.8
1660  18271  -6.16e+07   4:57.5
1680  18491  -6.02e+07   5:01.6
1700  18711  -6e+07      5:05.5
1720  18931  -5.98e+07   5:09.1
1740  19151  -5.97e+07   5:12.7
1760  19371  -5.96e+07   5:16.0
1780  19591  -5.94e+07   5:19.6
1800  19811  -5.89e+07   5:23.1
1820  20031  -5.66e+07   5:26.6
1840  20251  -5.41e+07   5:30.1
