Iter. Eval.  Best      Time m:s
0     12     -1.11e+10   0:00.7
1     24     -1.11e+10   0:01.0
2     36     -1.11e+10   0:01.3
3     48     -1.11e+10   0:01.6
20    252    -1.05e+10   0:06.8
40    492    -1.05e+10   0:12.0
60    732    -1.04e+10   0:16.8
80    972    -1.01e+10   0:21.6
100   1212   -9.82e+09   0:26.5
120   1452   -9.77e+09   0:31.5
140   1692   -9.76e+09   0:36.6
160   1932   -9.74e+09   0:41.8
180   2172   -9.73e+09   0:47.0
200   2412   -9.67e+09   0:53.0
220   2652   -9.53e+09   0:58.6
240   2892   -9.44e+09   1:03.9
260   3132   -9.28e+09   1:08.7
280   3372   -9.07e+09   1:13.4
300   3612   -8.85e+09   1:18.9
320   3852   -8.64e+09   1:23.6
340   4092   -7.36e+09   1:28.2
360   4332   -5.52e+09   1:32.9
380   4572   -3.85e+09   1:37.6
400   4812   -3.24e+09   1:42.4
420   5052   -2.92e+09   1:47.4
440   5292   -2.77e+09   1:52.1
460   5532   -2.71e+09   1:56.9
480   5772   -2.68e+09   2:01.6
500   6012   -2.67e+09   2:07.8
520   6252   -2.66e+09   2:13.6
540   6492   -2.64e+09   2:18.9
560   6732   -2.62e+09   2:23.9
580   6972   -2.6e+09    2:28.8
600   7212   -2.59e+09   2:34.1
620   7452   -2.59e+09   2:39.2
640   7692   -2.58e+09   2:44.2
660   7932   -2.57e+09   2:49.3
680   8172   -2.55e+09   2:54.6
700   8412   -2.53e+09   2:59.5
720   8652   -2.51e+09   3:04.2
740   8892   -2.5e+09    3:09.2
760   9132   -2.5e+09    3:14.0
780   9372   -2.45e+09   3:19.6
800   9612   -2.41e+09   3:25.6
820   9852   -2.4e+09    3:31.1
840   10092  -2.4e+09    3:36.1
860   10332  -2.4e+09    3:41.3
880   10572  -2.4e+09    3:46.4
900   10812  -2.4e+09    3:51.6
920   11052  -2.4e+09    3:56.5
940   11292  -2.39e+09   4:01.7
960   11532  -2.39e+09   4:06.5
980   11772  -2.39e+09   4:11.7
1000  12012  -2.38e+09   4:17.8
1020  12252  -2.38e+09   4:23.5
1040  12492  -2.38e+09   4:28.2
1060  12732  -2.38e+09   4:32.8
1080  12972  -2.38e+09   4:37.4
1100  13212  -2.38e+09   4:42.1
1120  13452  -2.38e+09   4:47.0
1140  13692  -2.37e+09   4:51.6
1160  13932  -2.36e+09   4:56.3
1180  14172  -2.36e+09   5:00.7
1200  14412  -2.36e+09   5:05.3
1220  14652  -2.36e+09   5:09.9
1240  14892  -2.36e+09   5:14.3
1260  15132  -2.35e+09   5:18.8
1280  15372  -2.35e+09   5:24.5
1300  15612  -2.35e+09   5:30.5
1320  15852  -2.35e+09   5:36.4
1340  16092  -2.35e+09   5:41.5
1360  16332  -2.35e+09   5:46.1
1380  16572  -2.35e+09   5:50.9
1400  16812  -2.35e+09   5:55.6
1420  17052  -2.35e+09   6:00.6
1440  17292  -2.35e+09   6:05.5
1460  17532  -2.35e+09   6:10.1
1480  17772  -2.35e+09   6:15.2
1500  18012  -2.35e+09   6:20.9
1520  18252  -2.35e+09   6:26.6
1540  18492  -2.35e+09   6:32.3
1560  18732  -2.35e+09   6:37.6
1580  18972  -2.35e+09   6:43.1
1600  19212  -2.34e+09   6:48.3
1620  19452  -2.34e+09   6:53.5
1640  19692  -2.34e+09   6:58.4
1660  19932  -2.34e+09   7:03.3
1680  20172  -2.34e+09   7:08.3
1700  20412  -2.34e+09   7:13.1
1720  20652  -2.34e+09   7:18.2
1740  20892  -2.34e+09   7:23.1
1760  21132  -2.34e+09   7:29.3
1780  21372  -2.34e+09   7:35.2
1800  21612  -2.34e+09   7:40.5
1820  21852  -2.34e+09   7:45.5
1840  22092  -2.34e+09   7:50.3
1860  22332  -2.34e+09   7:55.0
1880  22572  -2.34e+09   8:00.4
1900  22812  -2.34e+09   8:05.4
1920  23052  -2.34e+09   8:10.5
1940  23292  -2.34e+09   8:16.1
1960  23532  -2.34e+09   8:21.7
1980  23772  -2.34e+09   8:27.2
2000  24012  -2.34e+09   8:33.4
2020  24252  -2.34e+09   8:39.7
2040  24492  -2.34e+09   8:45.2
2060  24732  -2.34e+09   8:49.9
2080  24972  -2.34e+09   8:54.9
2100  25212  -2.34e+09   9:00.4
2120  25452  -2.34e+09   9:05.1
2140  25692  -2.34e+09   9:10.4
2160  25932  -2.34e+09   9:15.2
2180  26172  -2.34e+09   9:19.9
2200  26412  -2.34e+09   9:25.5
2220  26652  -2.34e+09   9:31.7
2240  26892  -2.34e+09   9:38.8
2260  27132  -2.34e+09   9:44.3
2280  27372  -2.34e+09   9:48.7
2300  27612  -2.34e+09   9:54.2
2320  27852  -2.34e+09   9:59.2
2340  28092  -2.34e+09  10:04.8
2360  28332  -2.34e+09  10:09.6
2373  28476  -2.34e+09  10:12.4
