Iter. Eval.  Best      Time m:s
0     12     -3.26e+10   0:00.8
1     24     -2.95e+10   0:01.2
2     36     -1.82e+10   0:01.5
3     48     -1.73e+10   0:01.7
20    252    -6.17e+09   0:06.0
40    492    -4.97e+09   0:11.5
60    732    -4.97e+09   0:16.6
80    972    -4.97e+09   0:21.9
100   1212   -4.97e+09   0:26.7
120   1452   -4.97e+09   0:31.9
140   1692   -4.97e+09   0:37.2
160   1932   -4.95e+09   0:42.0
180   2172   -4.76e+09   0:47.0
200   2412   -4.76e+09   0:52.1
220   2652   -4.73e+09   0:57.1
240   2892   -4.72e+09   1:02.1
260   3132   -4.72e+09   1:07.3
280   3372   -4.71e+09   1:12.2
300   3612   -4.71e+09   1:17.2
320   3852   -4.7e+09    1:22.1
340   4092   -4.7e+09    1:27.3
360   4332   -4.7e+09    1:33.7
380   4572   -4.69e+09   1:39.0
400   4812   -4.68e+09   1:44.4
420   5052   -4.68e+09   1:49.5
440   5292   -4.66e+09   1:54.5
460   5532   -4.65e+09   1:59.3
480   5772   -4.63e+09   2:04.2
500   6012   -4.61e+09   2:10.5
520   6252   -4.55e+09   2:16.6
540   6492   -4.25e+09   2:21.4
560   6732   -4.18e+09   2:26.3
580   6972   -4.11e+09   2:30.8
600   7212   -4.06e+09   2:35.5
620   7452   -3.98e+09   2:40.4
640   7692   -3.87e+09   2:45.5
660   7932   -3.77e+09   2:50.1
680   8172   -3.76e+09   2:55.1
700   8412   -3.75e+09   2:59.8
720   8652   -3.75e+09   3:04.8
740   8892   -3.74e+09   3:10.0
760   9132   -3.74e+09   3:14.7
780   9372   -3.73e+09   3:19.6
800   9612   -3.72e+09   3:24.4
820   9852   -3.69e+09   3:29.4
840   10092  -3.65e+09   3:34.4
860   10332  -3.62e+09   3:41.4
880   10572  -3.56e+09   3:46.7
900   10812  -3.49e+09   3:52.3
920   11052  -3.39e+09   3:57.3
940   11292  -3.21e+09   4:02.5
960   11532  -2.96e+09   4:07.6
980   11772  -2.61e+09   4:12.5
1000  12012  -2.44e+09   4:18.5
1020  12252  -2.44e+09   4:24.3
1040  12492  -2.38e+09   4:29.3
1060  12732  -2.35e+09   4:34.3
1080  12972  -2.31e+09   4:40.0
1100  13212  -2.3e+09    4:45.5
1120  13452  -2.25e+09   4:51.1
1140  13692  -2.06e+09   4:56.4
1160  13932  -1.97e+09   5:01.2
1180  14172  -1.95e+09   5:06.4
1200  14412  -1.93e+09   5:11.3
1220  14652  -1.91e+09   5:16.0
1240  14892  -1.9e+09    5:20.6
