Iter. Eval.  Best      Time m:s
1440  17292  -6.74e+07   2:40.3
1460  17532  -5.24e+07   2:42.5
1480  17772  -4.94e+07   2:45.6
1500  18012  -4.8e+07    2:48.4
1520  18252  -4.69e+07   2:51.6
1540  18492  -4.52e+07   2:54.4
1560  18732  -4.24e+07   2:56.9
1580  18972  -3.46e+07   2:59.1
1600  19212  -1.74e+07   3:01.4
1620  19452  -1.25e+07   3:03.9
1640  19692  -1.18e+07   3:06.3
1660  19932  -1.16e+07   3:08.6
1680  20172  -1.15e+07   3:10.7
1700  20412  -1.15e+07   3:12.9
1720  20652  -1.11e+07   3:15.1
1740  20892  -1.03e+07   3:17.4
1760  21132  -1.01e+07   3:19.7
1780  21372  -1.01e+07   3:21.8
1800  21612  -1e+07      3:24.1
1820  21852  -1e+07      3:26.3
1840  22092  -1e+07      3:28.5
1860  22332  -1e+07      3:30.7
1880  22572  -9994765    3:32.9
1900  22812  -9987262    3:35.1
1920  23052  -9978968    3:37.2
1940  23292  -9967863    3:39.3
1960  23532  -9936291    3:41.4
1980  23772  -9857321    3:44.5
2000  24012  -9721522    3:47.1
2020  24252  -9590787    3:50.0
2040  24492  -9412907    3:52.9
2060  24732  -9231912    3:55.2
2080  24972  -8758254    3:57.3
2100  25212  -8435513    3:59.4
2120  25452  -8267552    4:01.6
2140  25692  -8060532    4:03.7
2160  25932  -7955186    4:05.8
2180  26172  -7880501    4:08.0
2200  26412  -7793087    4:10.1
2220  26652  -7740313    4:12.2
2240  26892  -7706764    4:14.3
2260  27132  -7686363    4:16.5
2280  27372  -7659721    4:18.6
2300  27612  -7609234    4:20.8
2320  27852  -7581566    4:23.0
2340  28092  -7565976    4:25.1
2360  28332  -7557626    4:27.3
2380  28572  -7551778    4:29.4
2400  28812  -7548671    4:31.6
2420  29052  -7547362    4:33.7
2440  29292  -7546574    4:35.8
2460  29532  -7546137    4:38.2
2480  29772  -7545673    4:41.1
2500  30012  -7544662    4:43.7
2520  30252  -7543385    4:46.8
2540  30492  -7541569    4:49.5
2560  30732  -7538135    4:51.8
2580  30972  -7537005    4:54.0
2600  31212  -7536356    4:56.3
2620  31452  -7535575    4:58.4
2640  31692  -7534172    5:00.6
2660  31932  -7533493    5:02.8
2680  32172  -7533366    5:05.0
2700  32412  -7533321    5:07.2
2720  32652  -7533311    5:09.5
2740  32892  -7533288    5:11.6
2760  33132  -7533278    5:13.8
2780  33372  -7533260    5:16.0
2800  33612  -7533255    5:18.2
2820  33852  -7533240    5:20.4
2840  34092  -7533222    5:22.5
2860  34332  -7533195    5:24.6
2880  34572  -7533085    5:26.8
2900  34812  -7532718    5:28.9
2920  35052  -7532423    5:31.0
2940  35292  -7532384    5:33.1
2960  35532  -7532365    5:35.5
2980  35772  -7532356    5:37.9
3000  36012  -7532356    5:40.8
3020  36252  -7532356    5:44.3
3040  36492  -7532356    5:46.6
3060  36732  -7532355    5:49.1
3080  36972  -7532355    5:51.4
3100  37212  -7532354    5:53.6
3120  37452  -7532352    5:55.9
3140  37692  -7532352    5:58.1
3160  37932  -7532351    6:00.3
3180  38172  -7532351    6:02.5
3200  38412  -7532351    6:04.6
3220  38652  -7532351    6:06.9
3240  38892  -7532351    6:09.0
3260  39132  -7532351    6:11.3
3280  39372  -7532351    6:13.4
3300  39612  -7532351    6:15.7
3320  39852  -7532351    6:17.9
3340  40092  -7532349    6:20.1
3360  40332  -7532349    6:22.3
3380  40572  -7532349    6:24.4
3400  40812  -7532349    6:26.6
3420  41052  -7532349    6:28.7
3440  41292  -7532349    6:30.8
3460  41532  -7532349    6:33.2
3480  41772  -7532349    6:35.7
3500  42012  -7532349    6:38.6
3520  42252  -7532349    6:42.1
3540  42492  -7532349    6:44.4
3560  42732  -7532349    6:47.4
3580  42972  -7532349    6:49.7
3600  43212  -7532349    6:51.9
3620  43452  -7532348    6:54.2
3640  43692  -7532348    6:56.4
3660  43932  -7532348    6:58.7
3680  44172  -7532348    7:00.9
3700  44412  -7532348    7:03.2
3720  44652  -7532348    7:05.3
3740  44892  -7532348    7:07.6
3760  45132  -7532348    7:09.8
3780  45372  -7532348    7:12.1
3800  45612  -7532348    7:14.3
3814  45768  -7532348    7:15.7
