Iter. Eval.  Best      Time m:s
0     11     -7.75e+09   0:00.7
1     22     -7.75e+09   0:01.0
2     33     -7.75e+09   0:01.3
3     44     -7.75e+09   0:01.5
20    231    -7.75e+09   0:05.5
40    451    -7.75e+09   0:10.1
60    671    -7.75e+09   0:15.6
80    891    -7.75e+09   0:20.6
100   1111   -7.75e+09   0:25.7
120   1331   -7.75e+09   0:30.7
140   1551   -7.75e+09   0:35.2
160   1771   -7.74e+09   0:39.8
180   1991   -7.74e+09   0:44.4
200   2211   -7.73e+09   0:49.0
220   2431   -7.73e+09   0:53.8
240   2651   -7.71e+09   0:58.6
260   2871   -7.7e+09    1:03.2
280   3091   -7.69e+09   1:08.4
300   3311   -7.68e+09   1:13.3
320   3531   -7.66e+09   1:17.7
340   3751   -7.56e+09   1:22.1
360   3971   -7.36e+09   1:26.5
380   4191   -7.35e+09   1:31.3
400   4411   -7.35e+09   1:36.5
420   4631   -7.35e+09   1:41.6
440   4851   -7.35e+09   1:46.3
460   5071   -7.3e+09    1:50.5
480   5291   -7.21e+09   1:55.5
500   5511   -7.17e+09   2:01.3
520   5731   -6.95e+09   2:06.9
540   5951   -4.33e+09   2:12.1
560   6171   -4.06e+09   2:17.0
580   6391   -3.69e+09   2:21.8
600   6611   -3.22e+09   2:26.5
620   6831   -3.09e+09   2:31.7
640   7051   -3.01e+09   2:37.0
660   7271   -2.97e+09   2:42.0
680   7491   -2.77e+09   2:46.9
700   7711   -2.33e+09   2:51.8
720   7931   -2.26e+09   2:56.9
740   8151   -2.16e+09   3:01.7
760   8371   -1.75e+09   3:06.8
780   8591   -1.22e+09   3:12.1
800   8811   -1.04e+09   3:18.2
820   9031   -9.66e+08   3:23.2
840   9251   -9.39e+08   3:28.3
860   9471   -8.92e+08   3:33.1
880   9691   -8.22e+08   3:37.7
900   9911   -7.56e+08   3:42.5
920   10131  -7.2e+08    3:47.4
940   10351  -6.71e+08   3:52.3
960   10571  -6.14e+08   3:57.1
980   10791  -5.7e+08    4:01.9
1000  11011  -5.29e+08   4:07.2
1020  11231  -4.84e+08   4:12.6
1040  11451  -4.15e+08   4:18.7
1060  11671  -3.71e+08   4:23.7
1080  11891  -3.35e+08   4:29.0
1100  12111  -3.27e+08   4:34.1
1120  12331  -3.19e+08   4:39.1
1140  12551  -3.09e+08   4:44.2
1160  12771  -3.07e+08   4:49.4
1180  12991  -3.05e+08   4:54.7
1200  13211  -3.04e+08   4:59.8
1220  13431  -3.04e+08   5:04.9
1240  13651  -3.03e+08   5:10.1
1260  13871  -3.03e+08   5:16.0
1280  14091  -3.03e+08   5:21.8
1300  14311  -3.03e+08   5:27.2
1320  14531  -3.03e+08   5:32.3
1340  14751  -3.03e+08   5:37.2
1360  14971  -3.03e+08   5:41.9
1380  15191  -3.03e+08   5:46.9
1400  15411  -3.03e+08   5:51.8
1420  15631  -3.02e+08   5:56.5
1440  15851  -3.02e+08   6:01.1
1460  16071  -3.02e+08   6:06.0
1480  16291  -3.02e+08   6:11.2
1500  16511  -3.02e+08   6:16.8
1520  16731  -3.02e+08   6:22.4
1540  16951  -3.02e+08   6:27.7
1560  17171  -3.02e+08   6:33.1
1580  17391  -3.02e+08   6:38.1
1600  17611  -3.02e+08   6:43.2
1620  17831  -3.02e+08   6:48.2
1640  18051  -3.02e+08   6:53.2
1660  18271  -3.02e+08   6:58.2
1680  18491  -3.02e+08   7:03.3
1700  18711  -2.73e+08   7:08.7
1720  18931  -2.73e+08   7:14.5
1740  19151  -2.72e+08   7:20.5
1760  19371  -2.72e+08   7:26.0
1780  19591  -2.72e+08   7:31.8
1800  19811  -2.72e+08   7:37.1
1820  20031  -2.72e+08   7:42.3
1840  20251  -2.72e+08   7:47.4
1860  20471  -2.72e+08   7:53.2
1880  20691  -2.72e+08   7:58.7
1900  20911  -2.72e+08   8:03.6
1920  21131  -2.72e+08   8:08.7
1940  21351  -2.72e+08   8:13.3
1960  21571  -2.72e+08   8:18.2
1980  21791  -2.72e+08   8:23.5
2000  22011  -2.72e+08   8:29.6
2020  22231  -2.71e+08   8:35.2
2040  22451  -2.61e+08   8:41.1
2060  22671  -1.67e+08   8:46.5
2080  22891  -9.3e+07    8:52.3
2100  23111  -4.48e+07   8:58.0
2120  23331  -4.11e+07   9:03.6
2140  23551  -3.6e+07    9:09.3
2160  23771  -3.5e+07    9:14.8
2180  23991  -3.39e+07   9:20.5
2200  24211  -3.11e+07   9:26.2
2220  24431  -2.84e+07   9:32.0
2240  24651  -2.69e+07   9:38.2
2260  24871  -2.51e+07   9:44.2
2280  25091  -2.43e+07   9:49.9
2300  25311  -2.36e+07   9:55.2
2320  25531  -2.29e+07  10:00.9
2340  25751  -2.2e+07   10:06.8
2360  25971  -2.05e+07  10:13.0
2380  26191  -1.96e+07  10:18.5
2400  26411  -1.86e+07  10:24.4
2420  26631  -1.75e+07  10:30.0
2440  26851  -1.61e+07  10:35.6
2460  27071  -1.34e+07  10:41.1
2480  27291  -1.13e+07  10:47.0
2500  27511  -9185122   10:53.8
2520  27731  -8727725   10:59.6
2540  27951  -8466811   11:05.6
2560  28171  -8303028   11:11.1
2580  28391  -8091180   11:16.4
2600  28611  -8013584   11:21.7
2620  28831  -7955618   11:27.0
2640  29051  -7945759   11:32.0
2660  29271  -7944626   11:37.2
2680  29491  -7944409   11:42.3
2700  29711  -7944386   11:47.8
2720  29931  -7944375   11:53.2
2740  30151  -7944372   11:58.6
2760  30371  -7944372   12:04.2
2780  30591  -7944371   12:10.0
2800  30811  -7944370   12:15.7
2820  31031  -7944370   12:21.4
2840  31251  -7944370   12:26.6
2860  31471  -7944370   12:31.5
2880  31691  -7944369   12:36.8
2900  31911  -7944369   12:42.0
2920  32131  -7944369   12:47.7
2940  32351  -7944369   12:53.3
2960  32571  -7944369   12:58.5
2980  32791  -7944369   13:03.8
3000  33011  -7944369   13:10.0
3020  33231  -7944369   13:15.7
3040  33451  -7944369   13:22.0
3060  33671  -7944369   13:27.5
3080  33891  -7944369   13:32.8
3100  34111  -7944369   13:38.0
3120  34331  -7944369   13:43.3
3124  34364  -7944369   13:44.1
