Iter. Eval.  Best      Time m:s
0     12     -3.14e+11   0:00.7
1     24     -3.14e+11   0:01.0
2     36     -2.61e+11   0:01.2
3     48     -2.07e+11   0:01.4
20    252    -3.19e+09   0:05.7
40    492    -3.1e+09    0:10.9
60    732    -1.91e+09   0:16.3
80    972    -1.78e+09   0:21.8
100   1212   -1.68e+09   0:27.7
120   1452   -1.64e+09   0:33.9
140   1692   -1.62e+09   0:39.8
160   1932   -1.61e+09   0:45.3
180   2172   -1.61e+09   0:50.5
200   2412   -1.6e+09    0:56.1
220   2652   -1.6e+09    1:01.6
240   2892   -1.6e+09    1:07.5
260   3132   -1.6e+09    1:12.8
280   3372   -1.6e+09    1:17.8
300   3612   -1.6e+09    1:23.3
320   3852   -1.6e+09    1:28.5
340   4092   -1.6e+09    1:33.7
360   4332   -1.6e+09    1:38.9
380   4572   -1.6e+09    1:44.2
400   4812   -1.6e+09    1:49.4
420   5052   -1.6e+09    1:54.5
440   5292   -1.6e+09    1:59.6
460   5532   -1.6e+09    2:04.7
480   5772   -1.6e+09    2:10.0
500   6012   -1.6e+09    2:15.5
520   6252   -1.6e+09    2:21.1
540   6492   -1.6e+09    2:26.1
560   6732   -1.59e+09   2:31.2
580   6972   -1.59e+09   2:36.6
600   7212   -1.58e+09   2:42.2
620   7452   -1.48e+09   2:47.9
640   7692   -1.42e+09   2:53.8
660   7932   -1.4e+09    2:59.2
680   8172   -1.37e+09   3:04.6
700   8412   -1.37e+09   3:10.5
720   8652   -1.37e+09   3:16.7
740   8892   -1.37e+09   3:21.8
760   9132   -1.37e+09   3:26.9
780   9372   -1.37e+09   3:31.9
800   9612   -1.37e+09   3:37.2
820   9852   -1.37e+09   3:42.9
840   10092  -1.37e+09   3:48.1
860   10332  -1.37e+09   3:53.6
880   10572  -1.37e+09   3:58.6
900   10812  -1.37e+09   4:03.7
920   11052  -1.37e+09   4:08.9
940   11292  -1.36e+09   4:14.2
960   11532  -1.36e+09   4:19.1
980   11772  -1.35e+09   4:24.2
1000  12012  -1.35e+09   4:31.0
1020  12252  -1.34e+09   4:37.1
1040  12492  -1.34e+09   4:42.7
1060  12732  -1.34e+09   4:48.4
1080  12972  -1.33e+09   4:53.9
1100  13212  -1.32e+09   4:59.2
1120  13452  -1.31e+09   5:04.8
1140  13692  -1.3e+09    5:09.9
1160  13932  -1.3e+09    5:15.4
1180  14172  -1.28e+09   5:20.9
1200  14412  -1.25e+09   5:26.2
1220  14652  -1.22e+09   5:31.4
1240  14892  -1.2e+09    5:36.4
1260  15132  -1.2e+09    5:41.7
1280  15372  -1.19e+09   5:47.0
1300  15612  -1.19e+09   5:52.3
1320  15852  -1.18e+09   5:58.5
1340  16092  -1.17e+09   6:03.9
1360  16332  -1.17e+09   6:08.9
1380  16572  -1.16e+09   6:14.0
1400  16812  -1.16e+09   6:19.4
1420  17052  -1.16e+09   6:24.7
1440  17292  -1.16e+09   6:30.5
1460  17532  -1.16e+09   6:36.4
1480  17772  -1.15e+09   6:41.7
1500  18012  -1.15e+09   6:47.8
1520  18252  -1.14e+09   6:53.6
1540  18492  -1.13e+09   6:58.9
1560  18732  -1.08e+09   7:03.9
1580  18972  -9.66e+08   7:09.2
1600  19212  -9.14e+08   7:14.8
1620  19452  -8.61e+08   7:20.3
1640  19692  -7.22e+08   7:25.7
1660  19932  -6.52e+08   7:31.3
1680  20172  -6e+08      7:36.7
1700  20412  -5.49e+08   7:41.7
1720  20652  -4.86e+08   7:46.6
1740  20892  -4.35e+08   7:51.8
1760  21132  -3.72e+08   7:56.6
1780  21372  -3.54e+08   8:02.1
1800  21612  -3.06e+08   8:07.7
1820  21852  -2.68e+08   8:13.8
1840  22092  -2.44e+08   8:19.1
1860  22332  -1.84e+08   8:24.4
1880  22572  -1.35e+08   8:29.6
1900  22812  -9.41e+07   8:34.8
1920  23052  -6.02e+07   8:40.9
1940  23292  -3.92e+07   8:46.3
1960  23532  -2.85e+07   8:52.0
1980  23772  -2.44e+07   8:57.9
2000  24012  -2.15e+07   9:04.2
2020  24252  -1.98e+07   9:10.0
2040  24492  -1.87e+07   9:16.0
2060  24732  -1.74e+07   9:21.3
2080  24972  -1.61e+07   9:27.3
2100  25212  -1.5e+07    9:33.3
