Iter. Eval.  Best      Time m:s
0     11     -7.74e+09   0:00.5
1     22     -7.68e+09   0:00.7
2     33     -7.2e+09    0:01.0
3     44     -7.2e+09    0:01.2
20    231    -6.05e+09   0:04.5
40    451    -5.98e+09   0:08.6
60    671    -5.8e+09    0:12.8
80    891    -5.39e+09   0:16.5
100   1111   -5.34e+09   0:20.5
120   1331   -5.32e+09   0:24.5
140   1551   -5.29e+09   0:28.6
160   1771   -5.17e+09   0:32.8
180   1991   -5.05e+09   0:37.1
200   2211   -5.05e+09   0:41.5
220   2431   -5e+09      0:45.5
240   2651   -4.95e+09   0:49.2
260   2871   -4.79e+09   0:53.3
280   3091   -4.34e+09   0:57.4
300   3311   -3.6e+09    1:01.8
320   3531   -2.84e+09   1:06.1
340   3751   -1.3e+09    1:10.4
360   3971   -1.28e+09   1:14.4
380   4191   -1.25e+09   1:18.5
400   4411   -1.24e+09   1:22.7
420   4631   -1.23e+09   1:27.2
440   4851   -1.2e+09    1:32.0
460   5071   -1.18e+09   1:36.7
480   5291   -1.14e+09   1:41.0
500   5511   -1.14e+09   1:46.6
520   5731   -1.14e+09   1:51.6
540   5951   -1.13e+09   1:56.3
560   6171   -1.13e+09   2:01.3
580   6391   -1.13e+09   2:06.0
600   6611   -1.11e+09   2:10.4
620   6831   -1.1e+09    2:15.1
640   7051   -1.1e+09    2:19.1
660   7271   -1.09e+09   2:23.5
680   7491   -9.19e+08   2:27.9
700   7711   -7e+08      2:32.4
720   7931   -6.2e+08    2:36.9
740   8151   -5.89e+08   2:41.4
760   8371   -5.51e+08   2:45.7
780   8591   -4.44e+08   2:50.3
800   8811   -3.28e+08   2:55.1
820   9031   -2.59e+08   2:59.4
840   9251   -1.99e+08   3:03.9
860   9471   -1.53e+08   3:08.2
880   9691   -1.25e+08   3:12.3
900   9911   -1.03e+08   3:16.5
920   10131  -8.44e+07   3:21.0
940   10351  -7.13e+07   3:25.7
960   10571  -6.25e+07   3:30.7
980   10791  -5.56e+07   3:35.5
1000  11011  -5.04e+07   3:41.1
1020  11231  -4.54e+07   3:46.4
1040  11451  -4.18e+07   3:51.6
1060  11671  -3.41e+07   3:56.4
1080  11891  -2.1e+07    4:01.0
1100  12111  -1.79e+07   4:05.8
1120  12331  -1.33e+07   4:10.5
1140  12551  -1.27e+07   4:15.4
1160  12771  -1.18e+07   4:20.0
1180  12991  -1.07e+07   4:24.2
1200  13211  -8970771    4:28.5
1220  13431  -8439457    4:32.6
1240  13651  -8313494    4:36.9
1260  13871  -8293266    4:41.1
1280  14091  -8283992    4:45.5
1300  14311  -8276230    4:49.5
1320  14531  -8273161    4:53.8
1340  14751  -8272039    4:58.0
1360  14971  -8269917    5:02.1
1380  15191  -8259842    5:06.4
1400  15411  -8246957    5:10.6
1420  15631  -8233700    5:14.8
1440  15851  -8230598    5:18.4
1460  16071  -8230477    5:22.0
1480  16291  -8230300    5:25.7
1500  16511  -8230283    5:30.1
1520  16731  -8230261    5:34.4
1540  16951  -8230258    5:38.1
1560  17171  -8230252    5:41.6
1580  17391  -8230251    5:45.3
1600  17611  -8230249    5:49.6
1620  17831  -8230248    5:53.7
1640  18051  -8230247    5:58.4
1660  18271  -8230247    6:03.3
1680  18491  -8230247    6:07.0
1700  18711  -8230247    6:10.9
1720  18931  -8230247    6:14.5
1740  19151  -8230247    6:18.3
1760  19371  -8230247    6:22.2
1780  19591  -8230247    6:26.2
1800  19811  -8230247    6:30.1
1820  20031  -8230246    6:34.0
1840  20251  -8230246    6:37.9
1860  20471  -8230246    6:41.8
1880  20691  -8230246    6:45.6
1900  20911  -8230246    6:49.4
1920  21131  -8230246    6:53.2
1940  21351  -8230246    6:56.9
1960  21571  -8230246    7:00.7
1980  21791  -8230246    7:04.8
2000  22011  -8230246    7:10.1
2020  22231  -8230246    7:14.8
2040  22451  -8230246    7:19.0
2050  22550  -8230246    7:20.9
