Iter. Eval.  Best      Time m:s
0     12     -6.56e+09   0:00.7
1     24     -6.56e+09   0:01.0
2     36     -6.52e+09   0:01.2
3     48     -6.51e+09   0:01.4
20    252    -5.44e+09   0:05.5
40    492    -5.44e+09   0:10.5
60    732    -5.41e+09   0:14.9
80    972    -5.35e+09   0:19.1
100   1212   -5.32e+09   0:23.1
120   1452   -5.28e+09   0:27.2
140   1692   -5.22e+09   0:31.4
160   1932   -5.09e+09   0:35.7
180   2172   -4.69e+09   0:39.7
200   2412   -4.47e+09   0:44.0
220   2652   -3.78e+09   0:48.3
240   2892   -3.46e+09   0:53.0
260   3132   -3.35e+09   0:58.3
280   3372   -3.08e+09   1:02.8
300   3612   -2.9e+09    1:07.1
320   3852   -2.86e+09   1:11.2
340   4092   -2.78e+09   1:15.2
360   4332   -2.63e+09   1:19.5
380   4572   -2.58e+09   1:23.8
400   4812   -2.57e+09   1:28.3
420   5052   -2.55e+09   1:32.4
440   5292   -2.54e+09   1:36.5
460   5532   -2.52e+09   1:40.7
480   5772   -2.48e+09   1:45.1
500   6012   -2.2e+09    1:50.6
520   6252   -1.75e+09   1:56.0
540   6492   -1.71e+09   2:00.8
560   6732   -1.55e+09   2:05.1
580   6972   -1.51e+09   2:09.1
600   7212   -1.44e+09   2:13.4
620   7452   -1.4e+09    2:17.9
640   7692   -1.35e+09   2:21.9
660   7932   -1.29e+09   2:26.0
680   8172   -1.24e+09   2:30.1
700   8412   -1.22e+09   2:34.4
720   8652   -1.22e+09   2:38.9
740   8892   -1.21e+09   2:43.9
760   9132   -1.21e+09   2:48.5
780   9372   -1.21e+09   2:52.8
800   9612   -1.21e+09   2:56.9
820   9852   -1.2e+09    3:00.9
840   10092  -1.2e+09    3:04.8
860   10332  -1.2e+09    3:08.8
880   10572  -1.2e+09    3:12.6
900   10812  -1.2e+09    3:16.4
920   11052  -1.2e+09    3:20.3
940   11292  -1.2e+09    3:24.2
960   11532  -1.19e+09   3:28.4
980   11772  -1.18e+09   3:32.5
1000  12012  -1.16e+09   3:38.1
1020  12252  -1.13e+09   3:43.5
1040  12492  -1.12e+09   3:48.2
1060  12732  -1.12e+09   3:52.9
1080  12972  -1.11e+09   3:57.3
1100  13212  -1.1e+09    4:02.0
1120  13452  -1.1e+09    4:06.3
1140  13692  -1.1e+09    4:10.5
1160  13932  -1.09e+09   4:14.9
1180  14172  -1.09e+09   4:19.1
1200  14412  -1.09e+09   4:23.7
1220  14652  -1.09e+09   4:28.4
1240  14892  -1.08e+09   4:33.2
1260  15132  -1.08e+09   4:37.6
1280  15372  -1.08e+09   4:42.1
1300  15612  -1.07e+09   4:46.4
1320  15852  -1.07e+09   4:50.6
1340  16092  -1.07e+09   4:54.8
1360  16332  -1.06e+09   4:59.0
1380  16572  -1.06e+09   5:03.1
1400  16812  -1.06e+09   5:07.4
1420  17052  -1.06e+09   5:11.6
1440  17292  -1.05e+09   5:15.7
1460  17532  -1.04e+09   5:20.0
1480  17772  -1e+09      5:24.7
1500  18012  -9.79e+08   5:30.0
1520  18252  -9.38e+08   5:35.6
1540  18492  -8.26e+08   5:40.8
1560  18732  -7.38e+08   5:45.3
1580  18972  -7.11e+08   5:50.2
1600  19212  -6.96e+08   5:54.9
1620  19452  -6.79e+08   5:59.4
1640  19692  -6.49e+08   6:03.7
1660  19932  -6.28e+08   6:08.5
1680  20172  -6.09e+08   6:12.8
1700  20412  -5.89e+08   6:17.4
1720  20652  -5.23e+08   6:22.1
1740  20892  -4.34e+08   6:27.0
1760  21132  -3.81e+08   6:31.6
1780  21372  -3.51e+08   6:36.1
1800  21612  -3.09e+08   6:40.8
1820  21852  -2.79e+08   6:45.2
1840  22092  -1.95e+08   6:49.6
1860  22332  -1.54e+08   6:54.1
1880  22572  -1.22e+08   6:58.7
1900  22812  -1.03e+08   7:03.2
1920  23052  -9.43e+07   7:07.7
1940  23292  -8.72e+07   7:12.2
1960  23532  -8e+07      7:16.8
1980  23772  -7e+07      7:21.5
2000  24012  -5.73e+07   7:26.8
2020  24252  -4.65e+07   7:32.1
2040  24492  -4.21e+07   7:37.4
2060  24732  -4.05e+07   7:42.2
2080  24972  -4e+07      7:46.2
2100  25212  -3.97e+07   7:50.1
2120  25452  -3.88e+07   7:54.1
2140  25692  -3.69e+07   7:58.2
2160  25932  -3.32e+07   8:02.4
2180  26172  -2.68e+07   8:06.6
2200  26412  -2.29e+07   8:11.0
2220  26652  -2.09e+07   8:15.3
2240  26892  -1.76e+07   8:19.4
2260  27132  -1.53e+07   8:23.6
2280  27372  -1.41e+07   8:27.9
2300  27612  -1.29e+07   8:32.0
2320  27852  -1.17e+07   8:36.2
2340  28092  -1.17e+07   8:40.3
2360  28332  -1.16e+07   8:44.5
2380  28572  -1.16e+07   8:48.7
2400  28812  -1.16e+07   8:52.6
2420  29052  -1.16e+07   8:57.7
2440  29292  -1.16e+07   9:03.1
2460  29532  -1.16e+07   9:07.3
2480  29772  -1.16e+07   9:11.6
2500  30012  -1.16e+07   9:16.4
2520  30252  -1.15e+07   9:21.4
2540  30492  -1.15e+07   9:26.3
2560  30732  -1.15e+07   9:31.4
2580  30972  -1.15e+07   9:35.9
2600  31212  -1.15e+07   9:40.3
2620  31452  -1.15e+07   9:44.2
2640  31692  -1.14e+07   9:48.3
2660  31932  -1.14e+07   9:52.2
2680  32172  -1.14e+07   9:56.2
2700  32412  -1.14e+07  10:00.4
2720  32652  -1.14e+07  10:04.4
2740  32892  -1.14e+07  10:08.4
2760  33132  -1.14e+07  10:12.5
2780  33372  -1.14e+07  10:16.5
2800  33612  -1.14e+07  10:20.7
2820  33852  -1.14e+07  10:24.9
2840  34092  -1.14e+07  10:29.1
2860  34332  -1.14e+07  10:33.4
2880  34572  -1.13e+07  10:37.8
2900  34812  -1.13e+07  10:43.1
2920  35052  -1.13e+07  10:47.9
2940  35292  -1.13e+07  10:53.4
2960  35532  -1.13e+07  10:57.9
2980  35772  -1.13e+07  11:02.9
3000  36012  -1.13e+07  11:07.5
3020  36252  -1.13e+07  11:12.0
3040  36492  -1.13e+07  11:16.7
3060  36732  -1.13e+07  11:21.1
3080  36972  -1.13e+07  11:25.9
3100  37212  -1.13e+07  11:30.2
3120  37452  -1.13e+07  11:34.2
3140  37692  -1.13e+07  11:38.2
3160  37932  -1.13e+07  11:42.4
3180  38172  -1.13e+07  11:46.8
3200  38412  -1.13e+07  11:50.9
3220  38652  -1.13e+07  11:55.0
3240  38892  -1.13e+07  11:59.4
3260  39132  -1.13e+07  12:03.4
3280  39372  -1.13e+07  12:07.7
3300  39612  -1.13e+07  12:11.9
3320  39852  -1.13e+07  12:16.3
3340  40092  -1.13e+07  12:20.6
3360  40332  -1.13e+07  12:25.4
3380  40572  -1.13e+07  12:30.7
3400  40812  -1.13e+07  12:35.9
3420  41052  -1.13e+07  12:40.9
3440  41292  -1.13e+07  12:45.4
3460  41532  -1.13e+07  12:49.9
3480  41772  -1.13e+07  12:55.0
3500  42012  -1.13e+07  12:59.6
3520  42252  -1.13e+07  13:04.5
3540  42492  -1.13e+07  13:09.1
3560  42732  -1.13e+07  13:13.6
3580  42972  -1.13e+07  13:18.0
3600  43212  -1.13e+07  13:22.5
3620  43452  -1.13e+07  13:26.7
3640  43692  -1.13e+07  13:31.0
3660  43932  -1.13e+07  13:35.3
3680  44172  -1.13e+07  13:40.0
3700  44412  -1.13e+07  13:45.2
3720  44652  -1.13e+07  13:50.0
3740  44892  -1.13e+07  13:54.5
3760  45132  -1.13e+07  13:59.0
3780  45372  -1.13e+07  14:03.4
3800  45612  -1.12e+07  14:07.6
3820  45852  -1.12e+07  14:12.0
3840  46092  -1.12e+07  14:16.6
3860  46332  -1.12e+07  14:21.5
3880  46572  -1.12e+07  14:27.1
3900  46812  -1.12e+07  14:32.3
3920  47052  -1.12e+07  14:37.5
3940  47292  -1.12e+07  14:41.8
3960  47532  -1.12e+07  14:46.3
3980  47772  -1.12e+07  14:51.2
4000  48012  -1.12e+07  14:55.8
4020  48252  -1.12e+07  15:00.5
4040  48492  -1.12e+07  15:05.0
4060  48732  -1.12e+07  15:09.6
4080  48972  -1.12e+07  15:14.1
4100  49212  -1.12e+07  15:18.4
4120  49452  -1.12e+07  15:22.7
4140  49692  -1.12e+07  15:27.0
4160  49932  -1.12e+07  15:31.4
4180  50172  -1.12e+07  15:35.7
4200  50412  -1.12e+07  15:40.4
4220  50652  -1.12e+07  15:45.0
4240  50892  -1.12e+07  15:49.1
4260  51132  -1.12e+07  15:53.2
4280  51372  -1.12e+07  15:57.3
4300  51612  -1.12e+07  16:01.2
4320  51852  -1.12e+07  16:05.4
4340  52092  -1.12e+07  16:10.2
4360  52332  -1.12e+07  16:15.0
4380  52572  -1.12e+07  16:20.1
4400  52812  -1.12e+07  16:25.4
4420  53052  -1.12e+07  16:30.4
4440  53292  -1.12e+07  16:34.9
4460  53532  -1.12e+07  16:39.6
4480  53772  -1.12e+07  16:44.4
4500  54012  -1.12e+07  16:49.7
4520  54252  -1.12e+07  16:54.3
4540  54492  -1.12e+07  16:59.0
4560  54732  -1.12e+07  17:03.4
4580  54972  -1.12e+07  17:07.5
4600  55212  -1.12e+07  17:11.9
4620  55452  -1.12e+07  17:16.3
4640  55692  -1.12e+07  17:20.7
4660  55932  -1.12e+07  17:25.2
4680  56172  -1.12e+07  17:29.6
4700  56412  -1.12e+07  17:34.1
4720  56652  -1.12e+07  17:38.7
4740  56892  -1.12e+07  17:42.8
4760  57132  -1.12e+07  17:47.1
4780  57372  -1.12e+07  17:51.2
4800  57612  -1.12e+07  17:55.5
4820  57852  -1.12e+07  17:59.8
4840  58092  -1.12e+07  18:04.6
4860  58332  -1.12e+07  18:09.3
4880  58572  -1.12e+07  18:13.8
4900  58812  -1.12e+07  18:18.2
4920  59052  -1.12e+07  18:22.8
4940  59292  -1.12e+07  18:27.3
4960  59532  -1.12e+07  18:32.0
4980  59772  -1.12e+07  18:37.6
5000  60012  -1.12e+07  18:42.4
5020  60252  -1.12e+07  18:47.2
5040  60492  -1.12e+07  18:52.1
5060  60732  -1.12e+07  18:57.2
5080  60972  -1.12e+07  19:01.1
5100  61212  -1.12e+07  19:05.2
5120  61452  -1.12e+07  19:09.4
5140  61692  -1.12e+07  19:13.7
5160  61932  -1.12e+07  19:18.0
5180  62172  -1.12e+07  19:22.8
5200  62412  -1.12e+07  19:27.3
5220  62652  -1.12e+07  19:31.4
5240  62892  -1.12e+07  19:35.5
5260  63132  -1.12e+07  19:39.6
5280  63372  -1.12e+07  19:43.9
5300  63612  -1.12e+07  19:48.7
5320  63852  -1.12e+07  19:53.1
5340  64092  -1.12e+07  19:57.3
5360  64332  -1.12e+07  20:01.5
5380  64572  -1.12e+07  20:05.7
5400  64812  -1.12e+07  20:09.9
5420  65052  -1.12e+07  20:14.4
5440  65292  -1.12e+07  20:19.4
5460  65532  -1.12e+07  20:24.2
5480  65772  -1.12e+07  20:29.5
5500  66012  -1.12e+07  20:35.1
5520  66252  -1.12e+07  20:39.6
5540  66492  -1.12e+07  20:44.9
5560  66732  -1.12e+07  20:49.9
5580  66972  -1.12e+07  20:54.3
5600  67212  -1.12e+07  20:58.6
5620  67452  -1.12e+07  21:03.4
5640  67692  -1.12e+07  21:07.6
