Iter. Eval.  Best      Time m:s
0     11     -7.75e+09   0:00.6
1     22     -7.75e+09   0:00.9
2     33     -7.75e+09   0:01.1
3     44     -7.74e+09   0:01.3
20    231    -2.27e+09   0:05.1
40    451    -2.1e+09    0:10.2
60    671    -2.05e+09   0:14.9
80    891    -2.04e+09   0:19.3
100   1111   -2.01e+09   0:23.7
120   1331   -2e+09      0:28.1
140   1551   -2e+09      0:32.4
160   1771   -1.99e+09   0:36.6
180   1991   -1.98e+09   0:40.9
200   2211   -1.94e+09   0:45.6
220   2431   -1.92e+09   0:50.9
240   2651   -1.88e+09   0:55.9
260   2871   -1.85e+09   1:00.4
280   3091   -1.82e+09   1:05.3
300   3311   -1.8e+09    1:10.2
320   3531   -1.74e+09   1:15.4
340   3751   -1.71e+09   1:20.0
360   3971   -1.69e+09   1:24.8
380   4191   -1.69e+09   1:29.5
400   4411   -1.69e+09   1:33.9
420   4631   -1.68e+09   1:38.1
440   4851   -1.68e+09   1:42.3
460   5071   -1.68e+09   1:46.5
480   5291   -1.67e+09   1:50.9
500   5511   -1.67e+09   1:55.7
520   5731   -1.67e+09   2:00.7
540   5951   -1.67e+09   2:05.8
560   6171   -1.67e+09   2:11.0
580   6391   -1.66e+09   2:15.3
600   6611   -1.66e+09   2:19.6
620   6831   -1.66e+09   2:24.1
640   7051   -1.66e+09   2:28.8
660   7271   -1.66e+09   2:33.5
680   7491   -1.52e+09   2:38.1
700   7711   -1.37e+09   2:42.9
720   7931   -1.31e+09   2:47.9
740   8151   -1.26e+09   2:52.8
760   8371   -1.16e+09   2:57.7
780   8591   -1.01e+09   3:02.8
800   8811   -6.65e+08   3:07.6
820   9031   -3.83e+08   3:12.3
840   9251   -2.88e+08   3:17.1
860   9471   -1.93e+08   3:22.3
880   9691   -8.8e+07    3:27.8
900   9911   -8.16e+07   3:32.7
920   10131  -7.07e+07   3:37.7
940   10351  -6.52e+07   3:42.4
960   10571  -6.27e+07   3:47.4
980   10791  -5.77e+07   3:52.2
1000  11011  -4.89e+07   3:58.3
1020  11231  -1.71e+07   4:03.6
1040  11451  -1.56e+07   4:09.1
1060  11671  -1.42e+07   4:15.0
1080  11891  -1.39e+07   4:20.0
1100  12111  -1.38e+07   4:24.6
1120  12331  -1.37e+07   4:29.3
1140  12551  -1.14e+07   4:34.1
1160  12771  -1.04e+07   4:38.7
1180  12991  -9859479    4:43.4
1200  13211  -9322512    4:48.0
1220  13431  -8783172    4:52.9
1240  13651  -8408023    4:57.9
1260  13871  -8325206    5:02.7
1280  14091  -8294986    5:07.7
1300  14311  -8285799    5:13.0
1320  14531  -8282873    5:18.2
1340  14751  -8274397    5:23.0
1360  14971  -8261979    5:28.2
1380  15191  -8243810    5:33.7
1400  15411  -8234216    5:38.6
1420  15631  -8230970    5:43.3
1440  15851  -8230538    5:48.3
1460  16071  -8230452    5:53.5
1480  16291  -8230411    5:58.8
1500  16511  -8230388    6:04.4
1520  16731  -8230315    6:09.8
1540  16951  -8230260    6:14.9
1560  17171  -8230254    6:20.7
1580  17391  -8230252    6:26.0
1600  17611  -8230249    6:31.2
1620  17831  -8230249    6:36.3
1640  18051  -8230248    6:41.6
1660  18271  -8230246    6:46.4
1680  18491  -8230245    6:51.2
1700  18711  -8230245    6:56.0
1720  18931  -8230245    7:00.6
1740  19151  -8230244    7:05.4
1760  19371  -8230243    7:10.5
1780  19591  -8230243    7:15.8
1800  19811  -8230243    7:20.5
1820  20031  -8230243    7:25.4
1840  20251  -8230243    7:30.4
1860  20471  -8230243    7:35.7
1880  20691  -8230243    7:40.9
1900  20911  -8230243    7:46.6
1920  21131  -8230243    7:51.9
1940  21351  -8230243    7:57.1
1947  21417  -8230243    7:58.6
