Iter. Eval.  Best      Time m:s
0     11     -2.54e+12   0:00.7
1     22     -1.07e+12   0:01.0
2     33     -7.94e+11   0:01.3
3     44     -5.55e+11   0:01.5
20    231    -7.9e+09    0:06.0
40    451    -7.31e+09   0:10.9
60    671    -7.29e+09   0:16.2
80    891    -7.17e+09   0:21.2
100   1111   -7.15e+09   0:26.5
120   1331   -7.13e+09   0:32.7
140   1551   -7.11e+09   0:38.0
160   1771   -7.1e+09    0:43.0
180   1991   -7.07e+09   0:48.1
200   2211   -6.96e+09   0:53.0
220   2431   -6.82e+09   0:58.0
240   2651   -6.72e+09   1:02.7
260   2871   -6.57e+09   1:07.4
280   3091   -4.64e+09   1:11.9
300   3311   -2.03e+09   1:16.4
320   3531   -1.7e+09    1:21.2
340   3751   -1.61e+09   1:26.2
360   3971   -1.58e+09   1:30.9
380   4191   -1.51e+09   1:35.4
400   4411   -1.27e+09   1:40.1
420   4631   -9.98e+08   1:44.9
440   4851   -9.25e+08   1:50.4
460   5071   -9.12e+08   1:55.6
480   5291   -9.05e+08   2:00.7
500   5511   -9.02e+08   2:06.2
520   5731   -8.98e+08   2:12.7
540   5951   -8.97e+08   2:18.0
560   6171   -8.95e+08   2:23.0
580   6391   -8.91e+08   2:28.7
600   6611   -8.78e+08   2:34.7
620   6831   -7.85e+08   2:41.5
640   7051   -6.72e+08   2:47.0
660   7271   -3.34e+08   2:52.2
680   7491   -2.3e+08    2:57.3
700   7711   -1.77e+08   3:02.6
720   7931   -1.43e+08   3:07.7
740   8151   -1.19e+08   3:13.7
760   8371   -9.4e+07    3:20.1
780   8591   -8.1e+07    3:25.6
800   8811   -7.8e+07    3:31.2
820   9031   -7.41e+07   3:36.6
840   9251   -6.93e+07   3:42.1
860   9471   -6.4e+07    3:47.6
880   9691   -5.92e+07   3:53.0
900   9911   -5.49e+07   3:58.4
920   10131  -4.9e+07    4:04.0
940   10351  -4.2e+07    4:09.9
960   10571  -3.17e+07   4:15.5
980   10791  -2.67e+07   4:21.7
1000  11011  -1.58e+07   4:28.7
1020  11231  -1.01e+07   4:36.4
1040  11451  -9072668    4:42.8
1060  11671  -8331923    4:48.8
1080  11891  -8226516    4:54.6
1100  12111  -8202196    5:00.8
1120  12331  -8190882    5:06.8
1140  12551  -8177332    5:12.2
1160  12771  -8167066    5:18.4
1180  12991  -8162761    5:24.7
1200  13211  -8161985    5:30.5
1220  13431  -8161804    5:36.0
1240  13651  -8161779    5:41.7
1260  13871  -8161776    5:47.3
1280  14091  -8161772    5:52.9
1300  14311  -8161772    5:58.4
1320  14531  -8161772    6:04.1
1340  14751  -8161770    6:09.9
1360  14971  -8161770    6:15.5
1380  15191  -8161770    6:21.2
1400  15411  -8161770    6:26.7
1420  15631  -8161770    6:32.6
1440  15851  -8161770    6:38.6
1460  16071  -8161770    6:44.9
1480  16291  -8161770    6:51.2
1500  16511  -8161768    6:57.5
1520  16731  -8161768    7:03.9
1540  16951  -8161768    7:10.1
1560  17171  -8161768    7:16.1
1580  17391  -8161768    7:22.4
1600  17611  -8161768    7:28.7
1620  17831  -8161768    7:34.9
1640  18051  -8161768    7:41.0
1660  18271  -8161768    7:46.6
1680  18491  -8161768    7:52.4
1684  18524  -8161768    7:53.2
