Iter. Eval.  Best      Time m:s
0     11     -2.16e+11   0:00.6
1     22     -1.3e+11    0:00.9
2     33     -1.1e+11    0:01.1
3     44     -9.56e+10   0:01.3
20    231    -3.58e+10   0:05.2
40    451    -5.48e+09   0:09.8
60    671    -5.41e+09   0:14.4
80    891    -5.41e+09   0:19.1
100   1111   -5.34e+09   0:24.2
120   1331   -5.27e+09   0:29.1
140   1551   -5.26e+09   0:34.4
160   1771   -4.7e+09    0:40.6
180   1991   -2.69e+09   0:45.8
200   2211   -2.68e+09   0:50.6
220   2431   -2.64e+09   0:55.5
240   2651   -2.63e+09   1:00.4
260   2871   -2.63e+09   1:05.9
280   3091   -2.63e+09   1:10.7
300   3311   -2.63e+09   1:15.4
320   3531   -2.63e+09   1:20.3
340   3751   -2.6e+09    1:24.8
360   3971   -2.04e+09   1:29.6
380   4191   -1.47e+09   1:34.2
400   4411   -1.04e+09   1:38.7
420   4631   -9.64e+08   1:43.4
440   4851   -9.15e+08   1:48.6
460   5071   -5.79e+08   1:53.2
480   5291   -3.85e+08   1:57.7
500   5511   -2.95e+08   2:02.6
520   5731   -1.68e+08   2:08.0
540   5951   -1.18e+08   2:13.0
560   6171   -7.54e+07   2:18.2
580   6391   -5.3e+07    2:23.6
600   6611   -4.88e+07   2:28.8
620   6831   -3.92e+07   2:34.4
640   7051   -2.42e+07   2:39.6
660   7271   -1.37e+07   2:44.8
680   7491   -9149941    2:49.8
700   7711   -8871640    2:54.4
720   7931   -8424312    2:59.3
740   8151   -8153873    3:04.3
760   8371   -8097087    3:09.1
780   8591   -8083865    3:13.7
800   8811   -8056734    3:19.1
820   9031   -8012949    3:24.4
840   9251   -7986559    3:30.2
860   9471   -7964420    3:35.7
880   9691   -7949690    3:40.8
900   9911   -7945128    3:46.2
920   10131  -7944455    3:51.6
940   10351  -7944379    3:57.1
960   10571  -7944376    4:02.5
980   10791  -7944374    4:08.0
1000  11011  -7944373    4:13.9
1020  11231  -7944373    4:20.8
1040  11451  -7944373    4:26.7
1060  11671  -7944373    4:32.7
1080  11891  -7944373    4:38.4
1100  12111  -7944373    4:44.5
1120  12331  -7944373    4:50.4
1140  12551  -7944373    4:56.0
1160  12771  -7944373    5:01.3
1180  12991  -7944373    5:06.8
1200  13211  -7944373    5:12.1
1214  13354  -7944373    5:15.6
