Iter. Eval.  Best      Time m:s
0     12     -7.87e+11   0:00.6
1     24     -7.15e+11   0:00.9
2     36     -5.89e+11   0:01.2
3     48     -5.19e+11   0:01.4
20    252    -8.41e+10   0:04.9
40    492    -5.65e+09   0:09.1
60    732    -5.63e+09   0:14.6
80    972    -5.63e+09   0:18.9
100   1212   -5.57e+09   0:23.1
120   1452   -5.45e+09   0:27.5
140   1692   -5.43e+09   0:32.0
160   1932   -5.41e+09   0:36.3
180   2172   -5.4e+09    0:40.6
200   2412   -5.37e+09   0:44.9
220   2652   -5.32e+09   0:49.1
240   2892   -2.66e+09   0:53.0
260   3132   -2.49e+09   0:56.8
280   3372   -2.48e+09   1:01.0
300   3612   -2.44e+09   1:05.1
320   3852   -2.41e+09   1:09.1
340   4092   -2.4e+09    1:13.1
360   4332   -2.4e+09    1:17.1
380   4572   -2.39e+09   1:20.9
400   4812   -2.35e+09   1:24.8
420   5052   -2.32e+09   1:28.8
440   5292   -2.31e+09   1:32.8
460   5532   -2.3e+09    1:37.3
480   5772   -2.28e+09   1:41.5
500   6012   -2.26e+09   1:46.9
520   6252   -2.23e+09   1:52.0
540   6492   -2.2e+09    1:56.2
560   6732   -2.15e+09   2:01.0
580   6972   -2.14e+09   2:05.5
600   7212   -2.13e+09   2:09.8
620   7452   -2.11e+09   2:14.1
640   7692   -2.08e+09   2:18.5
660   7932   -2.06e+09   2:23.2
680   8172   -2.04e+09   2:27.7
700   8412   -2.03e+09   2:32.1
720   8652   -2.03e+09   2:36.1
740   8892   -2.02e+09   2:40.9
760   9132   -2.01e+09   2:46.0
780   9372   -2e+09      2:50.7
800   9612   -2e+09      2:55.1
820   9852   -1.98e+09   2:59.3
840   10092  -1.96e+09   3:03.8
860   10332  -1.95e+09   3:08.1
880   10572  -1.94e+09   3:12.3
900   10812  -1.93e+09   3:16.7
920   11052  -1.92e+09   3:21.2
940   11292  -1.88e+09   3:25.2
960   11532  -1.87e+09   3:29.2
980   11772  -1.86e+09   3:33.6
1000  12012  -1.85e+09   3:38.6
