Iter. Eval.  Best      Time m:s
4200  50412  -7353458   13:12.9
4220  50652  -7353458   13:16.5
4240  50892  -7353458   13:20.1
4260  51132  -7353458   13:24.6
4280  51372  -7353458   13:28.1
4300  51612  -7353457   13:31.5
4320  51852  -7353457   13:35.0
4340  52092  -7353457   13:38.4
4360  52332  -7353457   13:42.0
4380  52572  -7353457   13:45.6
4400  52812  -7353457   13:49.1
4420  53052  -7353457   13:52.7
4440  53292  -7353457   13:56.2
4460  53532  -7353456   13:59.6
4480  53772  -7353456   14:03.0
4500  54012  -7353456   14:07.5
4520  54252  -7353456   14:11.4
4540  54492  -7353456   14:15.4
4560  54732  -7353456   14:19.7
4580  54972  -7353456   14:23.5
4600  55212  -7353456   14:27.2
4620  55452  -7353456   14:30.9
4640  55692  -7353456   14:34.7
4660  55932  -7353456   14:38.4
4680  56172  -7353456   14:42.4
4700  56412  -7353456   14:46.5
4720  56652  -7353456   14:50.3
4740  56892  -7353456   14:54.1
4760  57132  -7353456   14:57.9
4780  57372  -7353456   15:01.8
4800  57612  -7353456   15:05.4
4820  57852  -7353456   15:09.0
4840  58092  -7353456   15:12.7
4860  58332  -7353456   15:16.3
4880  58572  -7353456   15:20.1
4900  58812  -7353456   15:23.8
4920  59052  -7353456   15:27.6
4940  59292  -7353456   15:31.4
4960  59532  -7353456   15:35.1
4980  59772  -7353456   15:38.7
5000  60012  -7353456   15:43.4
5020  60252  -7353456   15:47.8
5040  60492  -7353456   15:52.1
5060  60732  -7353456   15:56.5
5080  60972  -7353456   16:00.8
5100  61212  -7353456   16:04.6
5120  61452  -7353456   16:08.2
5140  61692  -7353456   16:11.9
5160  61932  -7353456   16:15.6
5180  62172  -7353456   16:19.2
5200  62412  -7353456   16:22.8
5220  62652  -7353456   16:26.7
5233  62796  -7353456   16:28.9
