Iter. Eval.  Best      Time m:s
3220  38652  -5.36e+07  13:57.0
3240  38892  -5.35e+07  14:03.2
3260  39132  -5.34e+07  14:09.3
3280  39372  -5.33e+07  14:15.7
3300  39612  -5.33e+07  14:22.3
3320  39852  -5.32e+07  14:28.9
3340  40092  -5.32e+07  14:34.8
3360  40332  -5.32e+07  14:41.0
3380  40572  -5.32e+07  14:46.5
3400  40812  -5.32e+07  14:52.2
3420  41052  -5.32e+07  14:58.3
3440  41292  -5.32e+07  15:04.0
3460  41532  -5.32e+07  15:09.7
3480  41772  -5.32e+07  15:15.9
3500  42012  -5.32e+07  15:23.2
3520  42252  -5.32e+07  15:30.0
3540  42492  -5.32e+07  15:36.5
3560  42732  -5.32e+07  15:43.0
3580  42972  -5.32e+07  15:48.7
3600  43212  -5.32e+07  15:54.1
3620  43452  -5.32e+07  15:59.6
3640  43692  -5.32e+07  16:05.4
3660  43932  -5.32e+07  16:11.2
3680  44172  -5.32e+07  16:16.5
3700  44412  -5.32e+07  16:22.1
3720  44652  -5.32e+07  16:28.4
3740  44892  -5.32e+07  16:34.1
3760  45132  -5.32e+07  16:39.6
3780  45372  -5.32e+07  16:46.0
3800  45612  -5.32e+07  16:52.0
3820  45852  -5.32e+07  16:58.3
3840  46092  -5.32e+07  17:04.8
3860  46332  -5.32e+07  17:10.5
3880  46572  -5.32e+07  17:15.9
3900  46812  -5.32e+07  17:22.1
3919  47028  -5.32e+07  17:27.2
