Iter. Eval.  Best      Time m:s
0     12     -7.74e+09   0:00.8
1     24     -7.74e+09   0:01.1
2     36     -7.74e+09   0:01.3
3     48     -7.73e+09   0:01.6
20    252    -7.38e+09   0:05.7
40    492    -7.23e+09   0:10.8
60    732    -7.2e+09    0:16.2
80    972    -7.16e+09   0:21.3
100   1212   -7.13e+09   0:27.2
120   1452   -6.95e+09   0:32.9
140   1692   -6.95e+09   0:38.6
160   1932   -6.94e+09   0:43.9
180   2172   -6.91e+09   0:49.0
200   2412   -6.87e+09   0:53.9
220   2652   -6.74e+09   0:58.9
240   2892   -6.69e+09   1:03.7
260   3132   -6.66e+09   1:08.5
280   3372   -6.61e+09   1:13.0
300   3612   -6.58e+09   1:17.6
320   3852   -6.48e+09   1:22.7
340   4092   -6.17e+09   1:27.4
360   4332   -5.39e+09   1:32.0
380   4572   -4.86e+09   1:36.6
400   4812   -4.49e+09   1:41.4
420   5052   -4.06e+09   1:46.5
440   5292   -3.74e+09   1:51.4
460   5532   -3.6e+09    1:56.6
480   5772   -3.44e+09   2:01.9
500   6012   -3.35e+09   2:07.7
520   6252   -3.28e+09   2:13.7
540   6492   -3.25e+09   2:18.6
560   6732   -3.22e+09   2:23.7
580   6972   -3.18e+09   2:29.7
600   7212   -3.08e+09   2:35.9
620   7452   -3.03e+09   2:42.0
640   7692   -3e+09      2:47.2
660   7932   -2.91e+09   2:52.1
680   8172   -2.8e+09    2:57.2
700   8412   -2.68e+09   3:02.1
720   8652   -2.36e+09   3:07.5
740   8892   -2.25e+09   3:13.3
760   9132   -1.72e+09   3:19.2
780   9372   -8.98e+08   3:24.3
800   9612   -8.01e+08   3:29.6
820   9852   -7.21e+08   3:34.8
840   10092  -6.68e+08   3:39.8
860   10332  -5.79e+08   3:45.0
880   10572  -4.82e+08   3:50.5
900   10812  -4.39e+08   3:55.7
920   11052  -3.92e+08   4:01.1
940   11292  -3.46e+08   4:06.4
960   11532  -2.98e+08   4:12.0
980   11772  -2.6e+08    4:17.5
1000  12012  -2.15e+08   4:23.8
1020  12252  -1.6e+08    4:30.7
1040  12492  -1.18e+08   4:38.1
1060  12732  -8.83e+07   4:44.2
1080  12972  -7.72e+07   4:50.0
1100  13212  -6.06e+07   4:56.0
1120  13452  -5.11e+07   5:02.0
1140  13692  -4.02e+07   5:07.6
1160  13932  -3.59e+07   5:13.0
1180  14172  -3.34e+07   5:19.2
1200  14412  -3.28e+07   5:25.6
1220  14652  -3.26e+07   5:31.3
1240  14892  -3.24e+07   5:37.1
1260  15132  -3.2e+07    5:42.8
1280  15372  -3.1e+07    5:48.6
1300  15612  -2.9e+07    5:54.4
1320  15852  -2.85e+07   6:00.1
1340  16092  -2.84e+07   6:05.7
1360  16332  -2.83e+07   6:11.3
1380  16572  -2.8e+07    6:17.1
1400  16812  -2.69e+07   6:22.6
1420  17052  -2.59e+07   6:28.2
