Iter. Eval.  Best      Time m:s
0     11     -7.53e+09   0:00.6
1     22     -7.51e+09   0:01.0
2     33     -7.35e+09   0:01.2
3     44     -7.34e+09   0:01.5
20    231    -7.05e+09   0:06.0
40    451    -6.87e+09   0:11.4
60    671    -6.81e+09   0:16.2
80    891    -6.8e+09    0:21.0
100   1111   -6.79e+09   0:25.6
120   1331   -6.78e+09   0:30.3
140   1551   -6.77e+09   0:35.3
160   1771   -6.77e+09   0:40.1
180   1991   -6.75e+09   0:45.3
200   2211   -6.7e+09    0:50.2
220   2431   -6.45e+09   0:55.6
240   2651   -6.13e+09   1:00.6
260   2871   -5.8e+09    1:05.5
280   3091   -5.39e+09   1:10.2
300   3311   -5.03e+09   1:15.4
320   3531   -4.89e+09   1:20.3
340   3751   -4.86e+09   1:25.0
360   3971   -4.79e+09   1:30.3
380   4191   -4.76e+09   1:34.9
400   4411   -4.73e+09   1:39.6
420   4631   -4.69e+09   1:44.1
440   4851   -4.43e+09   1:48.8
460   5071   -2.93e+09   1:53.9
480   5291   -1.99e+09   1:59.4
500   5511   -1.67e+09   2:05.8
520   5731   -1.57e+09   2:11.0
540   5951   -1.55e+09   2:15.8
560   6171   -1.53e+09   2:20.6
580   6391   -1.52e+09   2:25.4
600   6611   -1.51e+09   2:30.0
620   6831   -1.48e+09   2:34.7
640   7051   -1.43e+09   2:39.2
660   7271   -1.24e+09   2:43.9
680   7491   -1.16e+09   2:48.4
700   7711   -1.14e+09   2:53.4
720   7931   -1.14e+09   2:58.3
740   8151   -1.14e+09   3:03.3
760   8371   -1.14e+09   3:07.8
780   8591   -1.14e+09   3:13.1
800   8811   -1.14e+09   3:18.1
820   9031   -1.14e+09   3:23.0
840   9251   -1.14e+09   3:27.9
860   9471   -1.14e+09   3:32.7
880   9691   -1.14e+09   3:37.7
900   9911   -1.14e+09   3:42.9
920   10131  -1.14e+09   3:47.9
940   10351  -1.14e+09   3:52.6
960   10571  -1.14e+09   3:58.0
980   10791  -1.14e+09   4:02.9
1000  11011  -1.14e+09   4:10.1
1020  11231  -1.14e+09   4:16.4
1040  11451  -1.14e+09   4:21.6
1060  11671  -1.14e+09   4:26.3
1080  11891  -1.14e+09   4:31.1
1100  12111  -1.14e+09   4:36.1
1120  12331  -1.14e+09   4:41.0
1140  12551  -1.14e+09   4:46.0
1160  12771  -1.14e+09   4:51.2
1180  12991  -1.14e+09   4:56.6
1200  13211  -1.14e+09   5:01.7
1220  13431  -1.14e+09   5:06.7
1240  13651  -1.14e+09   5:11.7
1260  13871  -1.14e+09   5:17.0
1280  14091  -1.14e+09   5:22.2
1300  14311  -1.14e+09   5:27.4
1320  14531  -1.14e+09   5:32.7
1340  14751  -1.14e+09   5:37.9
1360  14971  -1.14e+09   5:43.2
1380  15191  -1.14e+09   5:48.3
1400  15411  -1.14e+09   5:53.4
1420  15631  -1.14e+09   5:58.7
1440  15851  -1.14e+09   6:04.3
1460  16071  -1.14e+09   6:09.9
1480  16291  -1.14e+09   6:15.6
1500  16511  -1.14e+09   6:22.0
1520  16731  -1.14e+09   6:28.2
1540  16951  -1.14e+09   6:33.7
1560  17171  -1.14e+09   6:39.7
1580  17391  -1.14e+09   6:44.7
1600  17611  -1.14e+09   6:49.3
1620  17831  -1.14e+09   6:54.0
1640  18051  -1.14e+09   6:59.0
1660  18271  -1.14e+09   7:04.3
1680  18491  -1.14e+09   7:09.1
1700  18711  -1.14e+09   7:13.8
1707  18777  -1.14e+09   7:15.3
