Iter. Eval.  Best      Time m:s
0     11     -7.75e+09   0:00.5
1     22     -7.75e+09   0:00.8
2     33     -7.75e+09   0:00.9
3     44     -7.75e+09   0:01.1
20    231    -6.32e+09   0:02.9
40    451    -3.16e+09   0:05.2
60    671    -2.39e+09   0:07.2
80    891    -2.15e+09   0:09.2
100   1111   -2.12e+09   0:11.1
120   1331   -2.11e+09   0:13.0
140   1551   -2.04e+09   0:15.0
160   1771   -2.03e+09   0:17.0
180   1991   -2.02e+09   0:19.0
200   2211   -2.02e+09   0:21.0
220   2431   -2.02e+09   0:23.0
240   2651   -2.02e+09   0:24.9
260   2871   -2.02e+09   0:26.9
280   3091   -2.02e+09   0:29.5
300   3311   -2.02e+09   0:31.7
320   3531   -2.02e+09   0:34.3
340   3751   -2.02e+09   0:37.2
360   3971   -2.02e+09   0:39.7
380   4191   -2.01e+09   0:42.4
400   4411   -1.98e+09   0:44.9
420   4631   -1.98e+09   0:47.3
440   4851   -1.96e+09   0:49.3
460   5071   -1.9e+09    0:51.3
480   5291   -1.81e+09   0:53.3
500   5511   -1.71e+09   0:56.5
520   5731   -1.65e+09   0:59.8
540   5951   -1.57e+09   1:02.3
560   6171   -1.46e+09   1:04.3
580   6391   -1.4e+09    1:06.3
600   6611   -1.32e+09   1:08.4
620   6831   -1.26e+09   1:10.5
640   7051   -1.24e+09   1:12.6
660   7271   -1.23e+09   1:14.6
680   7491   -1.23e+09   1:16.6
700   7711   -1.22e+09   1:18.6
720   7931   -1.22e+09   1:20.7
740   8151   -1.21e+09   1:22.7
760   8371   -1.21e+09   1:24.9
780   8591   -1.2e+09    1:27.0
800   8811   -1.19e+09   1:29.0
820   9031   -1.19e+09   1:31.0
840   9251   -1.18e+09   1:33.2
860   9471   -1.18e+09   1:35.3
880   9691   -1.18e+09   1:38.5
900   9911   -1.18e+09   1:41.3
920   10131  -1.18e+09   1:43.6
940   10351  -1.18e+09   1:46.3
960   10571  -1.17e+09   1:48.5
980   10791  -1.17e+09   1:51.4
1000  11011  -1.16e+09   1:54.8
1020  11231  -1.15e+09   1:58.3
1040  11451  -1.14e+09   2:00.6
1060  11671  -1.14e+09   2:02.9
1080  11891  -1.14e+09   2:05.1
1100  12111  -1.14e+09   2:07.3
1120  12331  -1.14e+09   2:09.5
1140  12551  -1.14e+09   2:11.6
1160  12771  -1.14e+09   2:13.8
1180  12991  -1.14e+09   2:15.8
1200  13211  -1.14e+09   2:18.1
1220  13431  -1.14e+09   2:21.1
1240  13651  -1.14e+09   2:23.9
1260  13871  -1.14e+09   2:26.8
1280  14091  -1.14e+09   2:30.0
1300  14311  -1.14e+09   2:32.9
1320  14531  -1.14e+09   2:34.9
1340  14751  -1.14e+09   2:38.1
1360  14971  -1.14e+09   2:40.6
1380  15191  -1.14e+09   2:42.6
1400  15411  -1.13e+09   2:45.6
1420  15631  -1.09e+09   2:47.9
1440  15851  -1.06e+09   2:50.7
1460  16071  -1.01e+09   2:53.3
1480  16291  -9.45e+08   2:56.3
1500  16511  -8.89e+08   2:59.5
1520  16731  -8.78e+08   3:03.0
1540  16951  -8.56e+08   3:05.2
1560  17171  -8.18e+08   3:07.3
1580  17391  -7.83e+08   3:09.4
1600  17611  -7.69e+08   3:12.3
1620  17831  -7.65e+08   3:15.1
1640  18051  -7.61e+08   3:17.7
1660  18271  -7.58e+08   3:19.9
1680  18491  -7.53e+08   3:22.4
1700  18711  -7.52e+08   3:24.4
1720  18931  -7.44e+08   3:27.2
1740  19151  -7.38e+08   3:29.7
1760  19371  -7.33e+08   3:31.9
1780  19591  -7.31e+08   3:33.9
1800  19811  -7.21e+08   3:36.0
1820  20031  -7e+08      3:38.1
1840  20251  -6.65e+08   3:40.3
1860  20471  -5.95e+08   3:42.4
1880  20691  -5.36e+08   3:44.5
1900  20911  -4.59e+08   3:46.7
1920  21131  -3.76e+08   3:48.7
1940  21351  -2.3e+08    3:50.7
1960  21571  -1.69e+08   3:52.6
1980  21791  -1.29e+08   3:55.7
2000  22011  -1.11e+08   3:58.7
2020  22231  -1.05e+08   4:01.9
2040  22451  -9.78e+07   4:05.3
2060  22671  -8.96e+07   4:08.2
2080  22891  -7.85e+07   4:10.8
2100  23111  -7.42e+07   4:13.6
2120  23331  -7e+07      4:16.4
2140  23551  -5.35e+07   4:19.1
