Iter. Eval.  Best      Time m:s
0     11     -7.07e+09   0:00.6
1     22     -6.91e+09   0:00.8
2     33     -6.87e+09   0:01.0
3     44     -6.86e+09   0:01.3
20    231    -6.64e+09   0:04.7
40    451    -6.28e+09   0:08.6
60    671    -5.88e+09   0:12.4
80    891    -5.38e+09   0:16.4
100   1111   -5.22e+09   0:20.4
120   1331   -5.12e+09   0:24.4
140   1551   -4.92e+09   0:28.3
160   1771   -4.53e+09   0:32.2
180   1991   -3.55e+09   0:36.3
200   2211   -3.07e+09   0:40.2
220   2431   -2.87e+09   0:44.3
240   2651   -2.78e+09   0:48.3
260   2871   -2.71e+09   0:52.3
280   3091   -2.66e+09   0:56.5
300   3311   -2.6e+09    0:59.8
320   3531   -2.55e+09   1:03.3
340   3751   -2.52e+09   1:06.7
360   3971   -2.49e+09   1:11.0
380   4191   -2.47e+09   1:15.3
400   4411   -2.38e+09   1:18.9
420   4631   -1.84e+09   1:22.3
440   4851   -1.78e+09   1:25.8
460   5071   -1.78e+09   1:29.9
480   5291   -1.77e+09   1:33.6
500   5511   -1.77e+09   1:38.1
520   5731   -1.75e+09   1:43.5
540   5951   -1.73e+09   1:47.2
560   6171   -1.68e+09   1:51.0
580   6391   -9.43e+08   1:54.7
600   6611   -6.3e+08    1:58.4
620   6831   -3.92e+08   2:02.0
640   7051   -1.42e+08   2:05.7
660   7271   -1.26e+08   2:09.7
680   7491   -1.18e+08   2:13.7
700   7711   -1.1e+08    2:17.5
720   7931   -1.02e+08   2:21.4
740   8151   -9.26e+07   2:25.2
760   8371   -7.24e+07   2:29.0
780   8591   -6.3e+07    2:32.7
800   8811   -5.18e+07   2:36.6
820   9031   -2.24e+07   2:40.6
840   9251   -1.72e+07   2:44.5
860   9471   -1.27e+07   2:49.1
880   9691   -1.15e+07   2:54.0
900   9911   -1.1e+07    2:58.3
920   10131  -1.01e+07   3:02.3
940   10351  -8675991    3:06.8
960   10571  -8396129    3:11.0
980   10791  -8338132    3:15.3
1000  11011  -8301022    3:20.4
1020  11231  -8276564    3:25.0
1040  11451  -8269716    3:29.7
1060  11671  -8268769    3:33.8
1080  11891  -8268230    3:38.0
1100  12111  -8265963    3:41.8
1120  12331  -8262412    3:45.6
1140  12551  -8261306    3:49.1
1160  12771  -8260437    3:52.8
1180  12991  -8260219    3:56.4
1200  13211  -8260084    4:00.0
1220  13431  -8259876    4:03.6
1240  13651  -8259624    4:07.4
1260  13871  -8258933    4:11.1
1280  14091  -8257659    4:14.7
1300  14311  -8249997    4:18.6
1320  14531  -8241608    4:22.4
1340  14751  -8233937    4:26.2
1360  14971  -8231175    4:30.6
1380  15191  -8230387    4:35.0
1400  15411  -8230354    4:39.3
1420  15631  -8230319    4:42.9
1440  15851  -8230286    4:46.6
1460  16071  -8230266    4:50.2
1480  16291  -8230254    4:54.3
1500  16511  -8230252    4:59.1
1520  16731  -8230251    5:03.8
1540  16951  -8230250    5:07.8
1560  17171  -8230244    5:12.2
1580  17391  -8230244    5:16.7
1600  17611  -8230244    5:20.4
1620  17831  -8230244    5:24.1
1640  18051  -8230244    5:27.8
1660  18271  -8230244    5:31.7
1680  18491  -8230244    5:35.5
1700  18711  -8230244    5:39.2
1720  18931  -8230244    5:43.0
1740  19151  -8230244    5:46.8
1760  19371  -8230243    5:50.5
1780  19591  -8230243    5:54.2
1800  19811  -8230243    5:57.9
1820  20031  -8230242    6:01.8
1840  20251  -8230241    6:06.2
1860  20471  -8230241    6:11.0
1880  20691  -8230240    6:14.9
1900  20911  -8230240    6:18.5
1920  21131  -8230240    6:22.2
1940  21351  -8230240    6:25.8
1960  21571  -8230239    6:29.6
1980  21791  -8230239    6:33.4
2000  22011  -8230239    6:38.4
2020  22231  -8230239    6:42.9
2040  22451  -8230238    6:47.3
2060  22671  -8230238    6:51.3
2080  22891  -8230238    6:55.7
2100  23111  -8230238    7:00.1
2120  23331  -8230238    7:04.4
2140  23551  -8230238    7:08.3
2160  23771  -8230238    7:12.3
2180  23991  -8230238    7:16.0
2200  24211  -8230238    7:19.9
2220  24431  -8230238    7:23.8
2240  24651  -8230238    7:27.6
2260  24871  -8230238    7:31.5
2280  25091  -8230238    7:35.4
2300  25311  -8230238    7:39.3
2320  25531  -8230238    7:43.4
2340  25751  -8230238    7:47.9
2360  25971  -8230238    7:51.9
2377  26147  -8230238    7:55.0
