Iter. Eval.  Best      Time m:s
1740  19151  -2.23e+07   5:01.2
1760  19371  -1.72e+07   5:04.7
1780  19591  -1.61e+07   5:08.2
1800  19811  -1.46e+07   5:11.1
1820  20031  -1.32e+07   5:14.3
1840  20251  -1.2e+07    5:17.6
1860  20471  -1.14e+07   5:21.2
1880  20691  -1.1e+07    5:25.1
1900  20911  -1.03e+07   5:29.2
1920  21131  -1e+07      5:32.6
1940  21351  -9816797    5:35.9
1960  21571  -9627563    5:39.3
1980  21791  -9520362    5:42.7
2000  22011  -9449077    5:46.8
2020  22231  -9401131    5:50.4
2040  22451  -9352313    5:53.6
2060  22671  -9310750    5:57.2
2080  22891  -9276180    6:01.0
2100  23111  -9230971    6:05.2
2120  23331  -9214295    6:08.9
2140  23551  -9154531    6:12.4
2160  23771  -8903014    6:16.0
2180  23991  -8694133    6:19.6
2200  24211  -8509949    6:23.1
2220  24431  -8405069    6:26.5
2240  24651  -8370087    6:29.8
2260  24871  -8343143    6:33.2
2280  25091  -8324954    6:36.7
2300  25311  -8305221    6:40.4
2320  25531  -8288162    6:43.9
2340  25751  -8269511    6:47.5
2360  25971  -8267593    6:51.1
2380  26191  -8265846    6:54.9
2400  26411  -8265002    6:58.4
2420  26631  -8264495    7:01.8
2440  26851  -8262708    7:05.3
2460  27071  -8257435    7:08.6
2480  27291  -8243343    7:11.8
2500  27511  -8233883    7:15.9
2520  27731  -8231291    7:19.8
2540  27951  -8230411    7:23.3
2560  28171  -8230360    7:27.3
2580  28391  -8230291    7:30.9
2600  28611  -8230281    7:34.4
2620  28831  -8230264    7:37.9
2640  29051  -8230258    7:41.3
2660  29271  -8230257    7:44.7
2680  29491  -8230255    7:48.0
2700  29711  -8230254    7:51.4
2720  29931  -8230254    7:54.9
2740  30151  -8230253    7:58.3
2760  30371  -8230250    8:01.3
2780  30591  -8230250    8:04.7
2800  30811  -8230249    8:08.3
2820  31031  -8230249    8:12.1
2840  31251  -8230249    8:15.9
2860  31471  -8230247    8:20.0
2880  31691  -8230247    8:23.3
2900  31911  -8230247    8:26.7
2920  32131  -8230247    8:30.1
2940  32351  -8230247    8:33.3
2960  32571  -8230247    8:36.8
2980  32791  -8230246    8:40.4
3000  33011  -8230245    8:44.6
3020  33231  -8230245    8:48.6
3040  33451  -8230245    8:52.3
3060  33671  -8230245    8:56.6
3080  33891  -8230245    9:00.1
3100  34111  -8230245    9:03.5
3120  34331  -8230245    9:07.0
3140  34551  -8230245    9:10.5
3160  34771  -8230245    9:13.9
3180  34991  -8230245    9:17.3
3200  35211  -8230245    9:20.7
3218  35398  -8230245    9:23.8
