Iter. Eval.  Best      Time m:s
0     12     -7.75e+09   0:00.6
1     24     -7.75e+09   0:00.8
2     36     -7.75e+09   0:01.0
3     48     -7.75e+09   0:01.1
20    252    -7.75e+09   0:04.1
40    492    -7.73e+09   0:07.7
60    732    -7.73e+09   0:11.4
80    972    -7.73e+09   0:14.8
100   1212   -7.73e+09   0:18.3
120   1452   -7.73e+09   0:21.8
140   1692   -7.73e+09   0:25.4
160   1932   -7.73e+09   0:28.8
180   2172   -7.73e+09   0:32.2
200   2412   -7.73e+09   0:35.8
220   2652   -7.73e+09   0:39.5
240   2892   -7.73e+09   0:43.4
260   3132   -7.73e+09   0:46.5
280   3372   -7.73e+09   0:49.9
300   3612   -7.73e+09   0:53.2
320   3852   -7.73e+09   0:56.3
340   4092   -7.73e+09   0:59.5
360   4332   -7.73e+09   1:02.9
380   4572   -7.73e+09   1:06.4
400   4812   -7.72e+09   1:09.8
420   5052   -7.7e+09    1:13.1
440   5292   -7.61e+09   1:16.0
460   5532   -7.58e+09   1:19.2
480   5772   -7.43e+09   1:22.4
500   6012   -7.24e+09   1:26.6
520   6252   -6.87e+09   1:30.2
540   6492   -6.86e+09   1:33.5
560   6732   -6.79e+09   1:37.0
580   6972   -6.74e+09   1:40.3
600   7212   -6.55e+09   1:43.6
620   7452   -6.12e+09   1:46.5
640   7692   -5.33e+09   1:49.7
660   7932   -3.57e+09   1:52.8
680   8172   -2.8e+09    1:56.7
700   8412   -2.75e+09   2:00.1
720   8652   -2.69e+09   2:03.7
740   8892   -2.68e+09   2:07.3
760   9132   -2.67e+09   2:10.9
780   9372   -2.65e+09   2:14.3
800   9612   -2.62e+09   2:17.4
820   9852   -2.21e+09   2:20.7
840   10092  -1.6e+09    2:24.0
860   10332  -3.8e+08    2:27.2
880   10572  -1.66e+08   2:30.4
900   10812  -1.56e+08   2:34.4
920   11052  -1.46e+08   2:38.4
940   11292  -1.46e+08   2:41.9
960   11532  -1.44e+08   2:45.5
980   11772  -1.43e+08   2:49.2
1000  12012  -1.41e+08   2:53.2
1020  12252  -1.35e+08   2:57.2
1040  12492  -1.33e+08   3:00.9
1060  12732  -1.29e+08   3:04.2
1080  12972  -1.2e+08    3:07.4
1100  13212  -8.55e+07   3:11.1
1120  13452  -8.13e+07   3:15.0
1140  13692  -7.83e+07   3:19.0
1160  13932  -7.78e+07   3:23.0
1180  14172  -7.71e+07   3:26.5
1200  14412  -7.59e+07   3:30.4
1220  14652  -7.41e+07   3:33.9
1240  14892  -7.17e+07   3:37.8
1260  15132  -6.98e+07   3:41.7
1280  15372  -6.81e+07   3:46.0
1300  15612  -6.64e+07   3:49.7
1320  15852  -6.52e+07   3:53.4
1340  16092  -6.23e+07   3:57.1
1360  16332  -5.8e+07    4:01.1
1380  16572  -5.33e+07   4:04.5
1400  16812  -4.95e+07   4:08.0
1420  17052  -4.51e+07   4:11.6
1440  17292  -4.01e+07   4:15.0
1460  17532  -3.29e+07   4:18.4
1480  17772  -2.78e+07   4:22.0
1500  18012  -2.3e+07    4:25.9
1520  18252  -1.97e+07   4:30.0
1540  18492  -1.62e+07   4:33.7
1560  18732  -1.36e+07   4:37.3
1580  18972  -1.2e+07    4:40.7
1600  19212  -1.18e+07   4:44.4
1620  19452  -1.17e+07   4:48.1
1640  19692  -1.15e+07   4:52.3
1660  19932  -1.13e+07   4:56.1
1680  20172  -1.07e+07   4:59.7
1700  20412  -1.02e+07   5:03.0
1720  20652  -1e+07      5:06.4
1740  20892  -9984786    5:10.0
1760  21132  -9952334    5:14.1
1780  21372  -9936961    5:18.2
1800  21612  -9908010    5:21.7
1820  21852  -9571721    5:25.3
1840  22092  -8670835    5:29.0
1860  22332  -8358653    5:32.6
1880  22572  -8185251    5:36.2
1900  22812  -8101119    5:40.0
1920  23052  -8060395    5:43.8
1940  23292  -8048463    5:47.4
1960  23532  -8031552    5:51.1
1980  23772  -7999492    5:54.7
2000  24012  -7951976    5:59.0
2020  24252  -7898043    6:02.9
2040  24492  -7880286    6:06.5
2060  24732  -7869641    6:10.0
2080  24972  -7865086    6:13.3
2100  25212  -7864804    6:16.8
2120  25452  -7864484    6:21.0
2140  25692  -7864368    6:24.8
2160  25932  -7864325    6:28.2
