Iter. Eval.  Best      Time m:s
0     11     -6.63e+09   0:00.6
1     22     -6.49e+09   0:00.8
2     33     -6.16e+09   0:01.1
3     44     -6.03e+09   0:01.4
20    231    -5.97e+09   0:05.8
40    451    -5.97e+09   0:11.1
60    671    -5.93e+09   0:17.3
80    891    -5.91e+09   0:22.9
100   1111   -5.9e+09    0:28.2
120   1331   -5.88e+09   0:33.4
140   1551   -5.73e+09   0:39.0
160   1771   -5.72e+09   0:44.4
180   1991   -5.72e+09   0:50.1
200   2211   -5.71e+09   0:55.3
220   2431   -5.7e+09    1:00.9
240   2651   -5.65e+09   1:06.3
260   2871   -5.61e+09   1:11.6
280   3091   -5.58e+09   1:16.7
300   3311   -5.52e+09   1:21.7
320   3531   -5.34e+09   1:26.8
340   3751   -5.29e+09   1:31.8
360   3971   -5.27e+09   1:36.8
380   4191   -5.25e+09   1:41.9
400   4411   -5.22e+09   1:47.2
420   4631   -5.15e+09   1:52.1
440   4851   -4.82e+09   1:56.6
460   5071   -4.46e+09   2:01.5
480   5291   -3.89e+09   2:06.9
500   5511   -1.4e+09    2:12.9
520   5731   -1.22e+09   2:19.0
540   5951   -1.22e+09   2:24.1
560   6171   -1.21e+09   2:29.4
580   6391   -1.2e+09    2:35.0
600   6611   -1.17e+09   2:40.8
620   6831   -1.15e+09   2:46.4
640   7051   -1.15e+09   2:51.9
660   7271   -1.15e+09   2:57.3
680   7491   -1.15e+09   3:02.0
700   7711   -1.15e+09   3:06.9
720   7931   -1.14e+09   3:11.9
740   8151   -1.14e+09   3:17.6
760   8371   -1.14e+09   3:23.4
780   8591   -1.14e+09   3:28.7
800   8811   -1.14e+09   3:33.3
820   9031   -1.14e+09   3:38.3
840   9251   -1.14e+09   3:43.2
860   9471   -1.14e+09   3:47.6
880   9691   -1.14e+09   3:52.2
900   9911   -1.14e+09   3:57.0
920   10131  -1.14e+09   4:01.7
940   10351  -1.14e+09   4:06.9
960   10571  -1.14e+09   4:12.7
980   10791  -1.14e+09   4:18.2
1000  11011  -1.14e+09   4:23.6
1020  11231  -1.14e+09   4:30.1
1040  11451  -1.14e+09   4:35.6
1060  11671  -1.14e+09   4:40.9
1080  11891  -1.14e+09   4:46.1
1100  12111  -1.14e+09   4:51.4
1120  12331  -1.14e+09   4:57.2
1140  12551  -1.14e+09   5:02.7
1160  12771  -1.14e+09   5:08.2
1180  12991  -1.14e+09   5:13.6
1200  13211  -1.14e+09   5:19.2
1220  13431  -1.14e+09   5:25.7
1240  13651  -1.14e+09   5:31.7
1260  13871  -1.14e+09   5:37.5
1280  14091  -1.14e+09   5:43.2
1300  14311  -1.14e+09   5:48.6
1320  14531  -1.14e+09   5:53.8
1340  14751  -1.14e+09   5:59.2
1360  14971  -1.14e+09   6:04.8
1380  15191  -1.14e+09   6:10.4
1400  15411  -1.14e+09   6:16.3
1420  15631  -1.14e+09   6:22.1
1440  15851  -1.14e+09   6:27.7
1460  16071  -1.14e+09   6:33.6
1480  16291  -1.14e+09   6:39.3
1500  16511  -1.14e+09   6:45.3
1520  16731  -1.14e+09   6:51.4
1540  16951  -1.14e+09   6:57.1
1560  17171  -1.14e+09   7:02.5
1580  17391  -1.14e+09   7:08.3
1600  17611  -1.14e+09   7:13.4
1620  17831  -1.14e+09   7:18.7
1640  18051  -1.14e+09   7:24.1
1660  18271  -1.14e+09   7:29.6
1680  18491  -1.14e+09   7:36.2
1687  18557  -1.14e+09   7:38.3
